wavelength,luminosity
3001.7410097856755,1.7632497290606854e+38
3003.499076424034,1.8389068869889217e+38
3005.2592036063106,1.920179231370722e+38
3007.021394957225,1.728465753489724e+38
3008.785654110001,1.9236384277665276e+38
3010.5519847063956,1.7568949099283128e+38
3012.3203903967224,1.942296213596201e+38
3014.090874839876,1.9574490556975602e+38
3015.8634417033595,1.87240920695456e+38
3017.6380946633067,1.809758507561156e+38
3019.414837404511,1.6623483375860782e+38
3021.1936736204475,1.881344393253932e+38
3022.974607013301,1.7072951724435917e+38
3024.757641293991,1.768122280968893e+38
3026.5427801821975,1.814419422096216e+38
3028.3300274063868,1.7000047164488082e+38
3030.119386703836,1.803851425532663e+38
3031.910861820662,1.725673188930728e+38
3033.7044565118467,1.9308778780278893e+38
3035.5001745412596,1.8933341971233995e+38
3037.2980196816907,1.907975666976398e+38
3039.097995714872,1.871552853525262e+38
3040.9001064315034,2.2279825259119954e+38
3042.7043556312847,2.1324164823568653e+38
3044.510747122937,1.9018265980318135e+38
3046.319284724232,2.0593187484735457e+38
3048.129972262017,2.124800452507173e+38
3049.9428135722455,1.902062633709388e+38
3051.7578125,2.0264622008803634e+38
3053.574972899522,1.9510540082292266e+38
3055.3942986342386,1.9402036318553135e+38
3057.2157935767896,1.84944120095483e+38
3059.039461609055,2.086061856465914e+38
3060.8653066221823,2.114371940953084e+38
3062.693332516615,1.9898540267150398e+38
3064.5235432021204,2.2028820900510793e+38
3066.3559425978165,2.199265214374265e+38
3068.1905346322,2.0889922373928988e+38
3070.027323243177,1.9209417077783085e+38
3071.8663123780852,1.9180964000359655e+38
3073.7075059937297,2.0009637176003424e+38
3075.550908056405,2.0758815457469187e+38
3077.3965225419292,2.0459718579469124e+38
3079.2443534356667,2.057147878034792e+38
3081.094404732561,2.1471798721764495e+38
3082.946680437162,2.2041371059939004e+38
3084.8011845636547,2.1863322591946068e+38
3086.65792113589,2.4008388439391732e+38
3088.5168941874113,2.321239041839334e+38
3090.3781077614844,2.3665165479511587e+38
3092.241565911129,2.374633535440373e+38
3094.1072726991442,2.1194402167604574e+38
3095.9752321981423,2.2546595100274685e+38
3097.8454484905747,2.2149714998015283e+38
3099.7179256687637,2.0155035014720444e+38
3101.592667834933,2.1368655977034332e+38
3103.4696791012348,2.1874406154171663e+38
