wavelength,luminosity
3001.7410097856755,1.8338822761591563e+38
3003.499076424034,1.7740841605764625e+38
3005.2592036063106,1.8645757580832304e+38
3007.021394957225,1.9035523184761584e+38
3008.785654110001,1.5661161009984466e+38
3010.5519847063956,1.7828794493353597e+38
3012.3203903967224,1.7178535628057118e+38
3014.090874839876,1.918097263195281e+38
3015.8634417033595,1.8309753269039824e+38
3017.6380946633067,1.926750460689503e+38
3019.414837404511,1.7047922760421916e+38
3021.1936736204475,1.7699220118160865e+38
3022.974607013301,1.878266707167113e+38
3024.757641293991,1.6424655784466325e+38
3026.5427801821975,1.8948198252774642e+38
3028.3300274063868,1.6848845586853048e+38
3030.119386703836,1.8641133073396094e+38
3031.910861820662,1.9294767208043084e+38
3033.7044565118467,1.7565616827709716e+38
3035.5001745412596,1.6307946091192285e+38
3037.2980196816907,1.8769704097146852e+38
3039.097995714872,1.7784450360642622e+38
3040.9001064315034,1.8235958787595627e+38
3042.7043556312847,1.7578497431654867e+38
3044.510747122937,1.904387096728873e+38
3046.319284724232,2.099569378238973e+38
3048.129972262017,1.7928491039406037e+38
3049.9428135722455,1.8235343190481522e+38
3051.7578125,1.867864780454346e+38
3053.574972899522,1.9083090287291126e+38
3055.3942986342386,1.9243312817577064e+38
3057.2157935767896,1.9897324525467236e+38
3059.039461609055,1.7361514639559783e+38
3060.8653066221823,2.0268704870103166e+38
3062.693332516615,1.9063685616608266e+38
3064.5235432021204,1.9337737798942934e+38
3066.3559425978165,1.9814097073367303e+38
3068.1905346322,2.0738578283121874e+38
3070.027323243177,2.0226187409879687e+38
3071.8663123780852,2.050015529727605e+38
3073.7075059937297,2.1016312019349958e+38
3075.550908056405,2.1612070971933536e+38
3077.3965225419292,2.0983197066332302e+38
3079.2443534356667,1.969937786861574e+38
3081.094404732561,2.007919079226411e+38
3082.946680437162,2.0748151705712433e+38
3084.8011845636547,2.082179038212779e+38
3086.65792113589,2.060987517364719e+38
3088.5168941874113,2.1699066145382188e+38
3090.3781077614844,2.050482008344649e+38
3092.241565911129,2.13248792115385e+38
3094.1072726991442,2.1790699080523265e+38
3095.9752321981423,2.151293190450653e+38
3097.8454484905747,2.037534551932703e+38
3099.7179256687637,2.1016225264531744e+38
3101.592667834933,2.0802455448832257e+38
3103.4696791012348,1.9433433993541585e+38
3105.348963589783,2.042467819134668e+38
3107.2305254326816,2.152352020443063e+38
3109.114368772055,1.922956223663342e+38
3111.0004977600797,2.046734003171054e+38
3112.8889165590126,2.037508179036658e+38
3114.779629341224,2.1711742141841013e+38
3116.672640289227,2.01246465820125e+38
3118.567953595709,2.1105794049508167e+38
3120.4655734635603,2.0304332706679672e+38
3122.3655041059105,1.956076351194275e+38
3124.267749746153,1.9500944625775442e+38
3126.1723146179816,1.8386502451367842e+38
3128.0792029654185,1.910930267910702e+38
3129.9884190428493,2.0167452457260964e+38
3131.89996711505,2.109040544526644e+38
3133.8138514572233,2.0425820174269786e+38
3135.7300763550274,1.9394165760841077e+38
3137.6486461046093,1.8575448987518777e+38
3139.5695650126368,1.8050308199871226e+38
3141.4928373963307,1.822509170112693e+38
3143.4184675834967,1.8999534832555303e+38
3145.346459912559,1.834321496844591e+38
3147.2768187325914,1.8110428362807383e+38
3149.2095484033507,1.597093310415989e+38
3151.144653295309,1.6357453555062667e+38
3153.082137789689,1.8164326662700434e+38
3155.022006278494,1.835274931028151e+38
3156.964263164541,1.781767334345183e+38
3158.9089128614974,2.142820556016195e+38
3160.855959793912,1.6894034832352097e+38
3162.8054083972484,1.829714433448497e+38
3164.7572631179187,1.7352269696308306e+38
3166.7115284133192,1.8765003039119254e+38
3168.6682087518616,1.75822684432741e+38
3170.627308613009,1.8366834822805173e+38
3172.5888324873094,1.7893325128493207e+38
3174.55278487643,1.88615281361606e+38
3176.5191702931925,1.8669346679808243e+38
3178.4879932616054,1.8879843354996785e+38
3180.4592583169006,1.861976930268824e+38
3182.4329700055687,1.740949658963134e+38
3184.409132885393,1.7306208818333317e+38
3186.387751525483,1.775956543267951e+38
3188.368830506313,1.822050584586279e+38
3190.3523744197546,1.8902406590808194e+38
3192.3383878691143,1.9055556302649906e+38
3194.3268754691667,1.753183281137398e+38
3196.317841846193,1.9169317931306952e+38
3198.311291638015,1.829597361898536e+38
3200.307229494031,1.945975700908697e+38
3202.305660075254,1.9486479034825495e+38
3204.306588054345,1.9981328787362403e+38
3206.3100181156515,1.8647491234398734e+38
3208.315954955244,2.0783506421659607e+38
3210.3244032809516,1.938965997657991e+38
3212.3353678123995,1.7762288996372294e+38
3214.3488532810466,1.9960938271551327e+38
3216.3648644302207,1.8713003147427468e+38
3218.383406015158,1.993450663162306e+38
3220.4044828030396,1.8586597978422637e+38
3222.428099573028,1.865609557797745e+38
3224.4542611163056,2.0722072588703886e+38
3226.482972236114,2.0643009748328164e+38
3228.5142377477882,2.0955488380808487e+38
3230.5480624787992,1.9532302892485252e+38
3232.5844512687895,2.1173150921321838e+38
3234.6234089696104,1.8955534373827583e+38
3236.6649404453647,1.8824734029737345e+38
3238.709050572442,2.0847710594073138e+38
3240.755744239557,1.8847935642743002e+38
3242.8050263477908,2.0322642775173972e+38
3244.85690181063,2.220879101467216e+38
3246.9113755540043,2.1631385623162106e+38
3248.9684525163257,2.066426061451301e+38
3251.0281376485314,2.387659312599379e+38
