wavelength,luminosity
3001.7410097856755,1.919939013354689e+38
3003.499076424034,1.8479796168760718e+38
3005.2592036063106,2.0027687366900267e+38
3007.021394957225,1.7085225552009947e+38
3008.785654110001,1.8572467024316774e+38
3010.5519847063956,1.7803300868554185e+38
3012.3203903967224,1.947898096282579e+38
3014.090874839876,2.0244957981350714e+38
3015.8634417033595,1.7977929491073307e+38
3017.6380946633067,2.091292970946965e+38
3019.414837404511,1.9313937532492577e+38
3021.1936736204475,2.084767844423236e+38
3022.974607013301,2.118306125052372e+38
3024.757641293991,1.9758808208587005e+38
3026.5427801821975,1.9560481516958286e+38
3028.3300274063868,1.9445291999622564e+38
3030.119386703836,2.052385266658697e+38
3031.910861820662,1.8954457009059662e+38
3033.7044565118467,1.6777772653116819e+38
3035.5001745412596,1.8180639902466307e+38
3037.2980196816907,2.0654099849284244e+38
3039.097995714872,2.0724397032827847e+38
3040.9001064315034,2.0004983159500506e+38
3042.7043556312847,1.745985636072943e+38
3044.510747122937,1.955640358468491e+38
3046.319284724232,2.3058039522367015e+38
3048.129972262017,2.0786031579752934e+38
3049.9428135722455,2.025251470523994e+38
3051.7578125,1.945586001034511e+38
3053.574972899522,2.002270910963477e+38
3055.3942986342386,2.0498939815617907e+38
3057.2157935767896,2.085775600328139e+38
3059.039461609055,1.9636995048283767e+38
3060.8653066221823,1.9892855401701384e+38
3062.693332516615,2.0257156177e+38
3064.5235432021204,2.1074248148064433e+38
3066.3559425978165,2.0458684916239905e+38
3068.1905346322,2.349335958039207e+38
3070.027323243177,2.1459740686557302e+38
3071.8663123780852,2.554551762566834e+38
3073.7075059937297,2.062800787105731e+38
3075.550908056405,2.297723245923707e+38
3077.3965225419292,2.0422656947638256e+38
3079.2443534356667,2.331696528297256e+38
3081.094404732561,2.1836877410073207e+38
3082.946680437162,2.1520450448280017e+38
3084.8011845636547,2.1456115495973454e+38
3086.65792113589,2.0733443169685267e+38
3088.5168941874113,2.001564132560735e+38
3090.3781077614844,2.1822678805267956e+38
3092.241565911129,2.24596400855473e+38
3094.1072726991442,2.217626563494541e+38
3095.9752321981423,2.2979896037288087e+38
3097.8454484905747,2.1737707094764982e+38
3099.7179256687637,2.253445115400588e+38
3101.592667834933,2.432744183308929e+38
3103.4696791012348,2.1517596430713054e+38
3105.348963589783,2.2485884986674998e+38
3107.2305254326816,2.3769020573247474e+38
3109.114368772055,2.1713634145577323e+38
3111.0004977600797,2.053530141450649e+38
3112.8889165590126,2.0516717352083343e+38
3114.779629341224,2.0811642426826864e+38
3116.672640289227,2.2361728175102176e+38
3118.567953595709,2.142701912970719e+38
3120.4655734635603,1.922278650394119e+38
3122.3655041059105,2.299447104729712e+38
3124.267749746153,1.845746719583074e+38
3126.1723146179816,2.0191549541882028e+38
3128.0792029654185,2.0612467125232248e+38
3129.9884190428493,1.8859609069887382e+38
3131.89996711505,1.9548759820148615e+38
3133.8138514572233,2.1019732583218646e+38
3135.7300763550274,2.001850196362212e+38
3137.6486461046093,2.0208824183086543e+38
3139.5695650126368,1.908321175169379e+38
