wavelength,luminosity
3001.7410097856755,2.5895801750841283e+38
3003.499076424034,2.6935023763118592e+38
3005.2592036063106,2.771817559511475e+38
3007.021394957225,2.317181103199079e+38
3008.785654110001,2.6144515496644893e+38
3010.5519847063956,2.6085241934075115e+38
3012.3203903967224,2.454034933999443e+38
3014.090874839876,2.7102820090580358e+38
3015.8634417033595,2.4111724309660148e+38
3017.6380946633067,2.493883835094183e+38
3019.414837404511,2.4213647816137805e+38
3021.1936736204475,2.743253567888247e+38
3022.974607013301,2.6177679504766125e+38
3024.757641293991,2.3671332004491445e+38
3026.5427801821975,2.8244025231604993e+38
3028.3300274063868,2.5815385166939582e+38
3030.119386703836,2.8295043353972787e+38
3031.910861820662,2.439216808755443e+38
3033.7044565118467,2.6345352160522166e+38
3035.5001745412596,2.738908689341792e+38
3037.2980196816907,2.4855205141368048e+38
3039.097995714872,2.5084255038716023e+38
3040.9001064315034,2.475939483463423e+38
3042.7043556312847,2.4659219043980658e+38
3044.510747122937,2.4811812481978127e+38
3046.319284724232,2.5534567224193467e+38
3048.129972262017,2.984439525509646e+38
3049.9428135722455,2.4608328257389392e+38
3051.7578125,2.5191356748863366e+38
3053.574972899522,2.5529047550039934e+38
3055.3942986342386,2.3821824556162896e+38
3057.2157935767896,2.5033823696734085e+38
3059.039461609055,2.5372495526165464e+38
3060.8653066221823,3.0107367593767824e+38
3062.693332516615,2.8069668823442058e+38
3064.5235432021204,3.079716593664834e+38
3066.3559425978165,2.2100141127564745e+38
3068.1905346322,2.4663635455508225e+38
3070.027323243177,2.613474584193645e+38
3071.8663123780852,2.8629834967570245e+38
3073.7075059937297,2.6824010059848463e+38
3075.550908056405,2.8565271312544994e+38
3077.3965225419292,2.5328546619846493e+38
3079.2443534356667,3.050646412718231e+38
3081.094404732561,3.0929840784531523e+38
3082.946680437162,2.813990716307509e+38
3084.8011845636547,2.617971365150322e+38
3086.65792113589,2.9156143126529326e+38
3088.5168941874113,2.6571663108199493e+38
3090.3781077614844,2.6709053734620295e+38
3092.241565911129,2.709436224089571e+38
3094.1072726991442,2.3912283326832785e+38
3095.9752321981423,2.6978559852106697e+38
3097.8454484905747,3.002780166352173e+38
3099.7179256687637,2.5368149580445545e+38
3101.592667834933,3.0847268998019383e+38
3103.4696791012348,2.8230287020518453e+38
3105.348963589783,2.5664346301801638e+38
3107.2305254326816,2.5131632099199152e+38
3109.114368772055,2.7371101008859483e+38
3111.0004977600797,2.659240229737026e+38
3112.8889165590126,2.5457581810096753e+38
3114.779629341224,2.7278380450242786e+38
3116.672640289227,2.4481405847893938e+38
3118.567953595709,2.5698775950820925e+38
3120.4655734635603,2.509362216605053e+38
3122.3655041059105,2.6608183362699607e+38
3124.267749746153,2.5033922802577642e+38
3126.1723146179816,2.5246536321298943e+38
3128.0792029654185,2.527222119080457e+38
3129.9884190428493,2.6035582800156477e+38
3131.89996711505,2.793930108930732e+38
3133.8138514572233,2.3976264522945443e+38
3135.7300763550274,2.8273726048404782e+38
3137.6486461046093,2.631405364594055e+38
3139.5695650126368,2.6132571244122547e+38
3141.4928373963307,2.4922757243484076e+38
3143.4184675834967,2.450694344257383e+38
3145.346459912559,2.617825937539106e+38
3147.2768187325914,2.62200020549664e+38
3149.2095484033507,2.502301086921059e+38
3151.144653295309,2.5624173450427684e+38
3153.082137789689,2.337310429082402e+38
3155.022006278494,2.2005754306466857e+38
3156.964263164541,2.5572589348903194e+38
3158.9089128614974,2.3131407248045913e+38
3160.855959793912,2.528479986103827e+38
3162.8054083972484,2.6336173335104703e+38
3164.7572631179187,2.205624901267578e+38
3166.7115284133192,2.6042506286940623e+38
3168.6682087518616,2.499574017489156e+38
3170.627308613009,2.4857826882954156e+38
3172.5888324873094,2.6476180898823262e+38
3174.55278487643,2.448403838845105e+38
3176.5191702931925,2.4547828641515385e+38
3178.4879932616054,2.5900849989022376e+38
3180.4592583169006,2.6299616362446216e+38
3182.4329700055687,2.2576040487245434e+38
3184.409132885393,2.659536077151074e+38
3186.387751525483,2.4397461708909435e+38
3188.368830506313,2.357414578006616e+38
3190.3523744197546,2.3983972506540687e+38
3192.3383878691143,2.3489969475422633e+38
3194.3268754691667,2.3808918076008676e+38
3196.317841846193,2.3990657099677475e+38
3198.311291638015,2.4765978277237234e+38
3200.307229494031,2.702671892076775e+38
3202.305660075254,2.638573542272204e+38
3204.306588054345,2.8614423482316056e+38
3206.3100181156515,2.719036779780147e+38
3208.315954955244,2.6557257570477016e+38
3210.3244032809516,2.5826405330767826e+38
3212.3353678123995,2.9135711087376044e+38
3214.3488532810466,2.723842556825444e+38
3216.3648644302207,2.9258895075905902e+38
3218.383406015158,2.7143289999990942e+38
3220.4044828030396,2.8851008387936307e+38
3222.428099573028,2.6577895952838635e+38
3224.4542611163056,2.893165656818301e+38
3226.482972236114,2.932457798247398e+38
3228.5142377477882,2.9680276702914616e+38
3230.5480624787992,2.975439435813969e+38
3232.5844512687895,2.924673053187967e+38
3234.6234089696104,2.7996741406317026e+38
3236.6649404453647,3.172973918880825e+38
3238.709050572442,3.2754211111817144e+38
3240.755744239557,3.356188746812402e+38
3242.8050263477908,3.155871628292844e+38
3244.85690181063,3.25857515621517e+38
3246.9113755540043,3.550075029326882e+38
3248.9684525163257,3.0682950856262945e+38
3251.0281376485314,3.3870542701603834e+38
3253.090435914118,3.606190998082856e+38
3255.1553522891877,3.422038275259603e+38
3257.222891762483,3.3578163175866013e+38
3259.29305933543,3.701765301901496e+38
3261.365860022177,3.468093829988014e+38
3263.441298849637,3.417809172810067e+38
3265.519380857525,3.978028723735318e+38
3267.6001110984034,3.564297697354502e+38
3269.683494637719,3.976566198716666e+38
3271.769536553845,3.664782021834668e+38
3273.8582419381237,4.012380074761536e+38
3275.9496158949073,3.3653856782108747e+38
3278.0436635415986,3.282756614333904e+38
3280.140390008692,3.472291433053067e+38
3282.23980043982,3.493447954336344e+38
3284.341899991789,3.0047944479760295e+38
3286.4466938346254,3.790086231595714e+38
3288.554187151619,3.3225994013385986e+38
3290.664385139359,3.3647766287203513e+38
3292.777293007787,3.788400332314532e+38
3294.89291598023,3.8584868700106105e+38
3297.0112592934506,3.5335106841861576e+38
3299.132328197684,3.7793132982556726e+38
3301.256127956687,3.8281238379859525e+38
3303.38266384778,3.842404576196901e+38
3305.511941161887,3.7566489794315785e+38
3307.643965203585,3.7923487769923425e+38
3309.778741291145,3.87973547733347e+38
3311.916274756574,4.070575262657711e+38
3314.056570945666,3.749422678576749e+38
3316.1996352180404,3.8571859443889044e+38
3318.3454729471887,3.86161237069566e+38
3320.4940895205204,3.9507169164713546e+38
3322.645490339408,3.733906862887863e+38
3324.7996808192306,4.2003779554805035e+38
3326.9566663894198,3.794864429783823e+38
3329.116452493508,4.16406929884444e+38
3331.2790445891696,3.91375189178698e+38
3333.444448148271,4.48061746347966e+38
3335.6126686569155,4.148187370923494e+38
3337.783711615487,4.2957676359286865e+38
3339.957582538702,4.3987307657597e+38
3342.1342869556497,4.290326833429074e+38
3344.313830409845,4.207418293990928e+38
3346.4962184592728,4.075681801425884e+38
3348.6814566764333,4.532017153361945e+38
3350.8695506483928,4.6242098890303025e+38
3353.0605059768304,4.062056482053708e+38
3355.2543282780834,4.104269492100589e+38
3357.4510231831996,4.247916753116022e+38
3359.650596337981,4.133286475001434e+38
3361.853053403035,4.387132267053837e+38
3364.0584000538247,4.186023942656071e+38
3366.266641980711,4.322784351289405e+38
3368.4777848890085,4.2850143622255064e+38
3370.6918344990304,3.714349836231038e+38
3372.9087965461413,4.138507951506102e+38
3375.1286767808024,4.1665755099438205e+38
3377.3514809686244,3.911688102050805e+38
3379.577214890417,4.143023456540277e+38
3381.8058843422386,4.158629250895066e+38
3384.0374951354456,4.365120090421297e+38
3386.272053096746,3.757204375247105e+38
3388.5095640682443,3.904576274472127e+38
3390.7500339075,3.980019888988866e+38
3392.9934684875734,3.9910223075147136e+38
3395.2398736970767,3.7691935395907244e+38
3397.4892554402295,4.05986212549826e+38
3399.7416196369077,4.343847438976107e+38
3401.9969722226947,4.006188138413075e+38
3404.255319148936,4.228388386613982e+38
3406.51666638279,4.016932706380246e+38
3408.781019907281,3.9560428872997276e+38
