wavelength,luminosity
3001.7410097856755,2.0398799768017444e+38
3003.499076424034,1.981958405781081e+38
3005.2592036063106,2.150961372381702e+38
3007.021394957225,1.7675828931638495e+38
3008.785654110001,2.045913464288837e+38
3010.5519847063956,2.0545725580251577e+38
3012.3203903967224,2.1554284299114876e+38
3014.090874839876,1.9257563613823974e+38
3015.8634417033595,2.0469067758224403e+38
3017.6380946633067,2.070464970350812e+38
3019.414837404511,1.9116642270435846e+38
3021.1936736204475,1.9403669630141102e+38
3022.974607013301,1.9972141916319306e+38
3024.757641293991,2.019860852294132e+38
3026.5427801821975,2.0149847067525478e+38
3028.3300274063868,2.01706348476811e+38
3030.119386703836,1.952988937927122e+38
3031.910861820662,2.027910777862072e+38
3033.7044565118467,1.9910018665204302e+38
3035.5001745412596,2.172079072706698e+38
3037.2980196816907,2.0111198616687224e+38
3039.097995714872,1.9801672090830614e+38
3040.9001064315034,2.1967497495927604e+38
3042.7043556312847,2.089858298674842e+38
3044.510747122937,2.0666626101805785e+38
3046.319284724232,2.2389433886685894e+38
3048.129972262017,2.0899326883047237e+38
3049.9428135722455,1.884951373633032e+38
3051.7578125,2.1377171707488652e+38
3053.574972899522,1.981430999823174e+38
3055.3942986342386,2.1132644606996747e+38
3057.2157935767896,2.030753461256455e+38
3059.039461609055,1.9535635136266717e+38
3060.8653066221823,2.1305264934635493e+38
3062.693332516615,2.036271862785358e+38
3064.5235432021204,2.0901185130985967e+38
3066.3559425978165,2.1712594944649124e+38
3068.1905346322,2.2552854280869682e+38
3070.027323243177,2.2083928155204655e+38
3071.8663123780852,2.2515247365314307e+38
3073.7075059937297,2.2316751832545312e+38
3075.550908056405,2.2188326785519863e+38
3077.3965225419292,2.1383603604235378e+38
3079.2443534356667,2.141716737269622e+38
3081.094404732561,2.4767640148041714e+38
3082.946680437162,2.4650056772310785e+38
3084.8011845636547,2.280840134345499e+38
3086.65792113589,2.4763049829943414e+38
3088.5168941874113,2.2087194606477353e+38
3090.3781077614844,2.4890279524507376e+38
3092.241565911129,2.1962045611383973e+38
3094.1072726991442,2.1622299605634273e+38
3095.9752321981423,2.313002834779775e+38
3097.8454484905747,2.298429537078439e+38
3099.7179256687637,2.2848137478015307e+38
3101.592667834933,2.3869596023911005e+38
3103.4696791012348,2.1528723477083626e+38
3105.348963589783,2.2674487737768443e+38
3107.2305254326816,2.2784121597374235e+38
3109.114368772055,2.267614722619291e+38
3111.0004977600797,2.3153547379059253e+38
3112.8889165590126,2.010996831000899e+38
3114.779629341224,2.179178117357365e+38
3116.672640289227,2.3385474188658784e+38
3118.567953595709,2.2108643967790176e+38
3120.4655734635603,2.310135402415588e+38
3122.3655041059105,2.0358336675818364e+38
3124.267749746153,2.2600994288618085e+38
3126.1723146179816,2.2421038270101424e+38
3128.0792029654185,2.310040220293513e+38
3129.9884190428493,2.1157081593328743e+38
3131.89996711505,2.103256967106751e+38
3133.8138514572233,2.0496339232842145e+38
3135.7300763550274,2.0386234910446814e+38
3137.6486461046093,2.0011052295972345e+38
3139.5695650126368,1.9711439599443784e+38
3141.4928373963307,2.147413317095518e+38
3143.4184675834967,2.08362377094888e+38
3145.346459912559,2.0255952202691868e+38
3147.2768187325914,2.1009944723941537e+38
3149.2095484033507,2.0175838461161483e+38
3151.144653295309,1.9198474923362013e+38
3153.082137789689,2.000295068608609e+38
3155.022006278494,1.9348614877315228e+38
3156.964263164541,1.965492809936034e+38
3158.9089128614974,1.994081619408834e+38
3160.855959793912,2.0032857372263516e+38
3162.8054083972484,2.213165502514862e+38
3164.7572631179187,1.9732837696627483e+38
3166.7115284133192,2.0384155760185254e+38
3168.6682087518616,2.1378907140751653e+38
3170.627308613009,1.8256488047402515e+38
3172.5888324873094,1.9588192275933793e+38
3174.55278487643,1.906343173607716e+38
3176.5191702931925,2.1025238237309157e+38
3178.4879932616054,2.0242003183064982e+38
3180.4592583169006,1.872848476137051e+38
3182.4329700055687,1.909204488531229e+38
3184.409132885393,1.9017497749584843e+38
3186.387751525483,2.0658603511131438e+38
3188.368830506313,2.005287696876303e+38
3190.3523744197546,2.0110951008753016e+38
3192.3383878691143,2.014752674571919e+38
3194.3268754691667,2.2010589138321898e+38
3196.317841846193,2.069497459383544e+38
3198.311291638015,2.061642914591231e+38
3200.307229494031,2.1313352953554947e+38
3202.305660075254,1.935349469838285e+38
3204.306588054345,2.2824984659908457e+38
3206.3100181156515,2.176186920509329e+38
3208.315954955244,2.05925182839807e+38
3210.3244032809516,2.2276672778965906e+38
3212.3353678123995,2.13967774184545e+38
3214.3488532810466,2.171289476514995e+38
3216.3648644302207,2.282625631746442e+38
3218.383406015158,2.3591800534062487e+38
3220.4044828030396,2.1756483639253326e+38
3222.428099573028,2.111286211785511e+38
3224.4542611163056,2.1537631507189146e+38
3226.482972236114,2.3031365728620022e+38
3228.5142377477882,2.252794740491261e+38
3230.5480624787992,2.193124962662994e+38
3232.5844512687895,2.5100624989152453e+38
3234.6234089696104,2.2122948802760246e+38
3236.6649404453647,2.216813811568818e+38
3238.709050572442,2.308764947888095e+38
3240.755744239557,2.321074745679934e+38
3242.8050263477908,2.3498300997080485e+38
3244.85690181063,2.5146977585592774e+38
3246.9113755540043,2.5077388544195806e+38
3248.9684525163257,2.3368867364305455e+38
3251.0281376485314,2.450786545299182e+38
3253.090435914118,2.493454496939954e+38
3255.1553522891877,2.2904544099498687e+38
3257.222891762483,2.5150128805282387e+38
3259.29305933543,2.6774801358791235e+38
3261.365860022177,2.557972308909063e+38
3263.441298849637,2.6128935828783194e+38
3265.519380857525,2.651328895400841e+38
3267.6001110984034,2.6593806026758585e+38
3269.683494637719,2.588039508229458e+38
3271.769536553845,2.5719703066445945e+38
3273.8582419381237,2.714231321380617e+38
3275.9496158949073,2.5749203516801638e+38
3278.0436635415986,2.7521474968950444e+38
3280.140390008692,2.7303705267187836e+38
3282.23980043982,2.6215195476317582e+38
3284.341899991789,2.8029504372772535e+38
3286.4466938346254,2.7394170431041554e+38
3288.554187151619,2.703114043194246e+38
3290.664385139359,2.8890684907423665e+38
3292.777293007787,2.94611910870032e+38
3294.89291598023,2.939118954815581e+38
3297.0112592934506,2.752912198297086e+38
3299.132328197684,2.8374770740643725e+38
3301.256127956687,2.9296465709128657e+38
3303.38266384778,3.0494755336731825e+38
3305.511941161887,2.8679091306065947e+38
3307.643965203585,2.952323518385332e+38
3309.778741291145,3.405443463297001e+38
3311.916274756574,3.1222531621509902e+38
3314.056570945666,2.97201425857964e+38
3316.1996352180404,3.36248955797745e+38
3318.3454729471887,3.3778730098617684e+38
3320.4940895205204,3.12835890911736e+38
3322.645490339408,3.3554996791401354e+38
3324.7996808192306,3.067030634130413e+38
3326.9566663894198,3.2659153341547515e+38
3329.116452493508,3.1552304796252223e+38
3331.2790445891696,3.3648492473313063e+38
3333.444448148271,3.3009708611606026e+38
3335.6126686569155,3.1471549830282436e+38
3337.783711615487,3.1322914145184307e+38
3339.957582538702,3.2453432853455555e+38
3342.1342869556497,3.3065647174030534e+38
3344.313830409845,3.3441255238786394e+38
3346.4962184592728,3.40245598970001e+38
3348.6814566764333,3.0756711924148737e+38
3350.8695506483928,3.4095733631050696e+38
3353.0605059768304,3.3049788124528475e+38
3355.2543282780834,3.3706340249291955e+38
3357.4510231831996,3.344575529238188e+38
3359.650596337981,3.4568454181278725e+38
3361.853053403035,3.3057529135753936e+38
3364.0584000538247,3.50104238441364e+38
3366.266641980711,3.387554023713975e+38
3368.4777848890085,3.6544048872027916e+38
3370.6918344990304,3.560806713719564e+38
3372.9087965461413,3.6460462014746816e+38
3375.1286767808024,3.464091854300068e+38
3377.3514809686244,3.60757787869794e+38
3379.577214890417,3.4227874494125256e+38
3381.8058843422386,3.3713889392064137e+38
3384.0374951354456,3.4920330976808496e+38
3386.272053096746,3.521776295912772e+38
3388.5095640682443,3.2340304573896105e+38
3390.7500339075,3.5379331271236506e+38
3392.9934684875734,3.767532044764306e+38
3395.2398736970767,3.65817968274422e+38
3397.4892554402295,3.743705472292099e+38
3399.7416196369077,3.496844345702109e+38
3401.9969722226947,3.500171608520199e+38
3404.255319148936,3.64037029604809e+38
3406.51666638279,3.716692884801159e+38
3408.781019907281,3.68549255175264e+38
3411.0483857213517,3.431690959515575e+38
3413.318769839915,3.599061661778941e+38
3415.5921782939117,3.631378446767154e+38
3417.8686171303575,3.497933576320594e+38
3420.148092412401,3.445772470989929e+38
3422.4306102193777,3.506165500534486e+38
3424.7161766468603,3.877730391732283e+38
3427.004797806717,3.607714775283236e+38
3429.2964798271632,3.522315342297084e+38
3431.591228852819,3.350284078078167e+38
3433.8890510447604,3.424697032893243e+38
3436.1899525805784,3.402730691730482e+38
3438.4939396544314,3.517205327016366e+38
3440.8010184771015,3.530020477775202e+38
3443.111195276051,3.6472012231419145e+38
3445.4244762954795,3.4036894197962536e+38
3447.7408677963763,3.706699616137451e+38
3450.060376056581,3.3777747187479326e+38
3452.3830073708373,3.527078942844169e+38
3454.708768050853,3.499946108799263e+38
3457.0376644253533,3.529597243781789e+38
3459.369702840142,3.3323873823485338e+38
3461.7048896581564,3.4113333051470575e+38
3464.0432312595262,3.4001415926275974e+38
3466.384734041631,3.561849748795101e+38
3468.729404419161,3.3978113942634083e+38
3471.0772488241723,3.546951688149124e+38
3473.4282737061476,3.7261357299854206e+38
3475.782485532055,3.278975593936658e+38
3478.1398907864072,3.5267151981181025e+38
3480.5004959713206,3.3144435862752264e+38
3482.8643076065755,3.553354691737876e+38
3485.231332229677,3.438933550438736e+38
3487.601576395912,3.437872938679907e+38
3489.9750466784158,3.356653428899404e+38
3492.3517496682266,3.2675499407758503e+38
3494.731691974349,3.1658310042082714e+38
3497.1148802238154,3.2764703808911565e+38
3499.5013210617485,3.172790143823991e+38
3501.8910211514217,3.3004619591029868e+38
3504.2839871743204,3.177974669639077e+38
3506.6802258302064,2.9620509388686515e+38
3509.0797438371783,2.94423286303459e+38
3511.4825479317365,2.8964945590737083e+38
3513.888644868844,2.9265514593686374e+38
3516.298041421991,2.7606451064389615e+38
3518.710744383258,2.6371882722066365e+38
3521.1267605633802,2.5858339582290634e+38
