wavelength,luminosity
3001.7410097856755,2.3401549668457867e+39
3003.499076424034,2.3261344084640454e+39
3005.2592036063106,2.1155580246047874e+39
3007.021394957225,2.188304960270557e+39
3008.785654110001,2.2637887613103248e+39
3010.5519847063956,2.3019616476718757e+39
3012.3203903967224,2.287747576957962e+39
3014.090874839876,2.2578802600027368e+39
3015.8634417033595,2.2840931052980746e+39
3017.6380946633067,2.4521928667264106e+39
3019.414837404511,2.1533735397247827e+39
3021.1936736204475,2.297810272359907e+39
3022.974607013301,2.213645184836608e+39
3024.757641293991,2.201423417644146e+39
3026.5427801821975,2.3976913235749677e+39
3028.3300274063868,2.174314403742747e+39
3030.119386703836,2.114997618934723e+39
3031.910861820662,2.1702268123067312e+39
3033.7044565118467,2.2337690796663953e+39
3035.5001745412596,2.0390271354921808e+39
3037.2980196816907,2.027204741087734e+39
3039.097995714872,2.002561990355808e+39
3040.9001064315034,2.003921847464396e+39
3042.7043556312847,2.009104107489559e+39
3044.510747122937,1.9179906360359744e+39
3046.319284724232,1.8017087736301987e+39
3048.129972262017,1.8204224069002493e+39
3049.9428135722455,1.6293917337742622e+39
3051.7578125,1.6323854979108802e+39
3053.574972899522,1.7371903535393757e+39
3055.3942986342386,1.6806388354201334e+39
3057.2157935767896,1.595585746077544e+39
3059.039461609055,1.6908521011522127e+39
3060.8653066221823,1.673426333001381e+39
3062.693332516615,1.579275874064619e+39
3064.5235432021204,1.5910729386888276e+39
3066.3559425978165,1.4954894731550377e+39
3068.1905346322,1.6725239963702485e+39
3070.027323243177,1.477095562358844e+39
3071.8663123780852,1.4601285027755604e+39
3073.7075059937297,1.4857590205309423e+39
3075.550908056405,1.4663991404687066e+39
3077.3965225419292,1.4311287199134585e+39
3079.2443534356667,1.3469473273518235e+39
3081.094404732561,1.420567824328946e+39
3082.946680437162,1.502515963342843e+39
3084.8011845636547,1.4404829923325144e+39
3086.65792113589,1.4744633924205343e+39
3088.5168941874113,1.2804732382351526e+39
3090.3781077614844,1.3977846709936546e+39
3092.241565911129,1.4695063722326123e+39
3094.1072726991442,1.4385323215150977e+39
3095.9752321981423,1.4957794764618027e+39
3097.8454484905747,1.5289330655544592e+39
3099.7179256687637,1.4646924789949172e+39
3101.592667834933,1.4378193975144126e+39
3103.4696791012348,1.4109869205710735e+39
3105.348963589783,1.4893699723449888e+39
3107.2305254326816,1.5141534212684478e+39
3109.114368772055,1.5001920721832837e+39
3111.0004977600797,1.5379043209822574e+39
3112.8889165590126,1.5777483912290744e+39
3114.779629341224,1.486548022232195e+39
3116.672640289227,1.64380233312584e+39
3118.567953595709,1.758517123870963e+39
3120.4655734635603,1.614946134876975e+39
3122.3655041059105,1.6454985897697612e+39
3124.267749746153,1.660248982297285e+39
3126.1723146179816,1.5332191553506565e+39
3128.0792029654185,1.7712112434822936e+39
3129.9884190428493,1.7210033725636022e+39
3131.89996711505,1.7630663334237502e+39
3133.8138514572233,1.6841870036600752e+39
3135.7300763550274,1.5232869831074872e+39
3137.6486461046093,1.7515580128151994e+39
3139.5695650126368,1.6918905068451698e+39
3141.4928373963307,1.4991390711951535e+39
3143.4184675834967,1.474248481528265e+39
