wavelength,luminosity
3001.7410097856755,2.0894384323696893e+39
3003.499076424034,1.9361656281466916e+39
3005.2592036063106,2.0376699521207687e+39
3007.021394957225,1.9033679554679028e+39
3008.785654110001,2.0592027599138263e+39
3010.5519847063956,1.9615595551458855e+39
3012.3203903967224,1.9225230120079184e+39
3014.090874839876,1.9386560417141883e+39
3015.8634417033595,1.8474977383796447e+39
3017.6380946633067,1.941290959110946e+39
3019.414837404511,1.8319227520101133e+39
3021.1936736204475,1.906611841355657e+39
3022.974607013301,2.007000981014494e+39
3024.757641293991,1.846379445367922e+39
3026.5427801821975,1.8318533622974333e+39
3028.3300274063868,1.9258630639419565e+39
3030.119386703836,1.9921571766826184e+39
3031.910861820662,1.9227861704318017e+39
3033.7044565118467,1.7715869959989238e+39
3035.5001745412596,1.7390403980295515e+39
3037.2980196816907,1.738897080669834e+39
3039.097995714872,1.5046244869271604e+39
3040.9001064315034,1.7609590396891186e+39
3042.7043556312847,1.705807566981388e+39
3044.510747122937,1.5497893511158296e+39
3046.319284724232,1.5650350696750824e+39
3048.129972262017,1.6547625114835033e+39
3049.9428135722455,1.4766453463034993e+39
3051.7578125,1.4705964567622055e+39
3053.574972899522,1.524236618303654e+39
3055.3942986342386,1.39844523041427e+39
3057.2157935767896,1.3168941940339223e+39
3059.039461609055,1.383328021765568e+39
3060.8653066221823,1.350484237265337e+39
3062.693332516615,1.411774310525738e+39
3064.5235432021204,1.3246774685225182e+39
3066.3559425978165,1.371017576712377e+39
3068.1905346322,1.4048797688155847e+39
3070.027323243177,1.2906358067222894e+39
3071.8663123780852,1.2852685674290106e+39
3073.7075059937297,1.321032563616441e+39
3075.550908056405,1.305842286645556e+39
3077.3965225419292,1.329404209216614e+39
3079.2443534356667,1.3120308345769659e+39
3081.094404732561,1.2574269799337173e+39
3082.946680437162,1.326254656218713e+39
3084.8011845636547,1.25430982127427e+39
3086.65792113589,1.2800279176660227e+39
3088.5168941874113,1.2730648301507185e+39
