velocity,density,temperature,si,ca,si0,si1,si2,si3,ca0,ca1,ca2,ca3
12900.0,1.5175784537874157e-13,14732.877386562626,0.5,0.0,9.814484222355954e-15,3.347009584933855e-06,0.4181596228954749,0.5818098911239934,,,,
13100.0,1.35800432130867e-13,14773.364126863711,0.5,0.0,1.378131444950812e-14,4.520748889249061e-06,0.4611063839427588,0.5388676273274793,,,,
13350.0,1.2152094885707688e-13,14279.032756742808,0.5,0.0,3.7457604388677013e-14,1.085925793289433e-05,0.6859568926355899,0.314028717153152,,,,
13600.0,1.0874296038243405e-13,13379.467024270332,0.5,0.0,1.5233337894994956e-13,3.3242722358212645e-05,0.9253863146418928,0.07458036540748023,,,,
13850.0,9.730858377877931e-14,12157.792435728114,0.5,0.0,1.0395231607415233e-12,0.00012994330726689786,0.9948023174309742,0.005067739141872323,,,,
14100.0,8.707653758671528e-14,11362.980895512319,0.050890585241730284,0.0005089058524173028,4.5297797770109455e-12,0.0003592905114206409,0.9990451786712206,0.0005955308120845737,3.4359310910010266e-15,2.6355222496970032e-06,0.9999973644498242,2.792256909209679e-11
14350.0,7.792039616287332e-14,11221.731934722153,0.050890585241730284,0.0005089058524173028,5.863354721448447e-12,0.0004412248288484456,0.9991694991146962,0.0003892760503188242,3.978958374617573e-15,3.0063014409870044e-06,0.9999969936839975,1.4557403486842115e-11
14600.0,6.972702758343753e-14,11121.35718528967,0.050890585241730284,0.0005089058524173028,6.972075797177572e-12,0.0005120748478887518,0.9992021571963482,0.00028576794865929405,4.358188143255393e-15,3.2978378919569705e-06,0.9999967021530372,9.066431489560151e-12
14850.0,6.239519580289279e-14,11037.931272652302,0.050890585241730284,0.0005089058524173028,8.186540435511535e-12,0.0005891307131587844,0.9991940613613515,0.00021680791723418288,4.766807563542573e-15,3.6064312707497373e-06,0.9999963935627397,5.984797095405396e-12
15100.0,5.583430979647963e-14,10877.675936946043,0.050890585241730284,0.0005089058524173028,1.05535526646167e-11,0.0007215308465307152,0.9991425759363739,0.00013589320651920082,5.414493005863365e-15,4.070630809727505e-06,0.9999959293663253,2.8595160213744315e-12
