velocity,density,temperature,si,ca,si0,si1,si2,si3,ca0,ca1,ca2,ca3
13137.5,1.35800432130867e-13,14044.347086433128,0.5,0.0,3.2710256705905824e-14,9.745339241060936e-06,0.7037346915987207,0.2962529269439783,,,,
13362.5,1.2152094885707688e-13,13752.729586854082,0.5,0.0,6.433939986552627e-14,1.709524544696309e-05,0.8269669909631734,0.17301529548595176,,,,
13612.5,1.0874296038243405e-13,12960.88970010208,0.5,0.0,2.2460001545641404e-13,4.422393168210256e-05,0.9619957658836062,0.037959996301348914,,,,
13862.5,9.730858377877931e-14,11855.771073956428,0.5,0.0,1.4282108721823453e-12,0.00016146834262931273,0.9971168446536485,0.002721686976548229,,,,
14112.5,8.707653758671528e-14,11078.321062096222,0.050890585241730284,0.0005089058524173028,6.496087630466364e-12,0.0004579187422666002,0.9992420991542531,0.00029998209684529883,4.026276891618569e-15,2.9993546595493504e-06,0.9999970006364393,8.897174525958629e-12
14362.5,7.792039616287332e-14,11042.255125877196,0.050890585241730284,0.0005089058524173028,7.084030859406002e-12,0.0005014119394277413,0.9992406114950181,0.00025797655837145697,4.234988176522175e-15,3.1874851705256396e-06,0.9999968125076275,7.197793903523379e-12
14612.5,6.972702758343753e-14,10911.597572695313,0.050890585241730284,0.0005089058524173028,8.940938963938206e-12,0.0006053155695629611,0.9992224021006489,0.0001722823208093189,4.802615837486992e-15,3.585912037319168e-06,0.9999964140841042,3.85359733965248e-12
14862.5,6.239519580289279e-14,10770.579783668922,0.050890585241730284,0.0005089058524173028,1.1946517728418303e-11,0.0007584266111953483,0.9991332658470031,0.00010830752984245733,5.705497978300341e-15,4.154623068294708e-06,0.9999958453750288,1.8971663187703093e-12
15112.5,5.583430979647963e-14,10700.774121201825,0.050890585241730284,0.0005089058524173028,1.3555658933094347e-11,0.0008528248234966706,0.9990618662020504,8.530896089013309e-05,6.0868331682348115e-15,4.466746754341284e-06,0.9999955332519194,1.3202397056018859e-12
15362.5,4.9963304230944105e-14,10600.415255131436,0.050890585241730284,0.0005089058524173028,1.6189166101244065e-11,0.000992134113059524,0.9989463936431797,6.147222756838534e-05,6.670880609162886e-15,4.899140143967748e-06,0.9999951008590551,7.944096637654081e-13
15612.5,4.470963783331785e-14,10556.15433432108,0.050890585241730284,0.0005089058524173028,1.7891882951562126e-11,0.0010959373352831317,0.9988527103460579,5.135230076498384e-05,7.065440933959019e-15,5.223884841109677e-06,0.9999947761145401,6.117688131221846e-13
15862.5,4.0008397081721133e-14,10433.862063260367,0.050890585241730284,0.0005089058524173028,2.2312013662066952e-11,0.0013118872557868046,0.99865372010281,3.43926190904159e-05,7.937252346370225e-15,5.829672865447538e-06,0.9999941703267998,3.2691750455343096e-13
16112.5,3.580149414352543e-14,10369.918155037647,0.050890585241730284,0.0005089058524173028,2.5335385312470738e-11,0.0014755299513538299,0.9984973205744764,2.714944883387721e-05,8.500754826647988e-15,6.270585460678217e-06,0.9999937294143021,2.287089472598208e-13
16362.5,3.203694915071928e-14,10287.658388341843,0.050890585241730284,0.0005089058524173028,2.8838269462590922e-11,0.0016628664187785906,0.9983164832182297,2.0650334153145343e-05,8.99675002245403e-15,6.711931667779328e-06,0.9999932880681746,1.4868928053177596e-13
16612.5,2.866824794437767e-14,10176.09305916104,0.050890585241730284,0.0005089058524173028,3.5683044435893854e-11,0.001979755169095428,0.9980062218699444,1.4022925277029042e-05,1.008939469875594e-14,7.468210283847814e-06,0.9999925317896248,8.131065926526762e-14
