velocity,density,temperature,si,ca,si0,si1,si2,si3,ca0,ca1,ca2,ca3
13387.5,9.817964388351419e-14,13246.50311292784,0.5,0.0,7.926187336115773e-14,2.2213849970033378e-05,0.9066697494730154,0.09330792444284354,,,,
13612.5,8.785600528632412e-14,12681.714211828672,0.5,0.0,2.192495063439283e-13,4.7187552153083727e-05,0.9737893879949049,0.026163419284792492,,,,
13862.5,7.861790244450754e-14,11637.553374072071,0.5,0.0,1.3466389072882144e-12,0.0001669264578162982,0.9979002608713247,0.0019328126590558482,,,,
14112.5,7.035119073113851e-14,10882.214376998643,0.050890585241730284,0.0005089058524173028,5.949388629227508e-12,0.0004637239620437994,0.9993212032276446,0.00021507280430500684,3.171639097299607e-15,2.785152336786333e-06,0.9999972148430744,4.585828365062833e-12
14362.5,6.295372788383007e-14,10819.7190088147,0.050890585241730284,0.0005089058524173028,6.968726727587012e-12,0.0005321968003902912,0.9992993685719662,0.00016843462064208947,3.5086570397621906e-15,3.0618774747012515e-06,0.9999969381193009,3.2208462816027877e-12
14612.5,5.633411195010759e-14,10715.228119434121,0.050890585241730284,0.0005089058524173028,8.638078093355765e-12,0.0006343994653982156,0.9992475372682879,0.00011806325766165145,3.974738671678615e-15,3.432062414108833e-06,0.9999965679357034,1.878410787687512e-12
14862.5,5.04105519384562e-14,10644.454709764248,0.050890585241730284,0.0005089058524173028,9.803794408525898e-12,0.0007134341409787024,0.9991938407267967,9.272512241274798e-05,4.236769856441415e-15,3.6895520112013887e-06,0.999996310446685,1.299582002402416e-12
15112.5,4.5109857220975285e-14,10575.160171112808,0.050890585241730284,0.0005089058524173028,1.138514768271178e-11,0.0008143230401535005,0.9991138790999322,7.179784852473507e-05,4.622333507078888e-15,4.020861090841518e-06,0.9999959791380173,8.872421733613706e-13
15362.5,4.0366533200848204e-14,10505.826358581522,0.050890585241730284,0.0005089058524173028,1.3121292476456346e-11,0.0009248885397740537,0.9990193357625999,5.577568450246884e-05,5.004584670062542e-15,4.360202650630731e-06,0.9999956397967377,6.067113300921551e-13
15612.5,3.6121972070829574e-14,10422.688690448642,0.050890585241730284,0.0005089058524173028,1.5488509934024678e-11,0.0010672881680006744,0.9988911897918891,4.152202462052742e-05,5.4864644347945534e-15,4.771359337314669e-06,0.9999952286402702,3.8686475210128573e-13
15862.5,3.23237286638818e-14,10387.459192659202,0.050890585241730284,0.0005089058524173028,1.5917429007931115e-11,0.0011242458966597287,0.9988388506632433,3.690342417874e-05,5.451306155064481e-15,4.887148417303948e-06,0.9999951128512556,3.2160600563505407e-13
