velocity,density,temperature,si,ca,si0,si1,si2,si3,ca0,ca1,ca2,ca3
13700.0,8.785600528632412e-14,12051.164654081998,0.5,0.0,5.985203899498968e-13,9.369141229582058e-05,0.9937923342216837,0.006113974207924033,,,,
13800.0,7.861790244450754e-14,11468.279665373575,0.5,0.0,1.8963501102575664e-12,0.00020978008640020488,0.9985905296234358,0.0011996902848825117,,,,
14050.0,7.035119073113851e-14,10752.895899515543,0.04113110539845759,0.0005141388174807199,8.80424145437115e-12,0.0006006022792645348,0.9992660170133275,0.00013338069858464066,4.215890754069226e-15,3.371211569561098e-06,0.9999966287861548,2.271271664488004e-12
14300.0,6.295372788383007e-14,10674.801727762082,0.04113110539845759,0.0005141388174807199,1.070900500552343e-11,0.0007066097656278233,0.9991944704045721,9.891981908162496e-05,4.780486757514183e-15,3.7688293121584513e-06,0.9999962311692174,1.4656301821938058e-12
14550.0,5.633411195010759e-14,10589.09531050439,0.04113110539845759,0.0005141388174807199,1.2744061375160032e-11,0.0008197711859229995,0.9991069506767982,7.327812453010612e-05,5.274457243754661e-15,4.146142279592916e-06,0.999995853856785,9.300597581037522e-13
14800.0,5.04105519384562e-14,10571.666437515141,0.04113110539845759,0.0005141388174807199,1.3570433018509734e-11,0.0008831820176705374,0.9990510030045548,6.581496420041233e-05,5.501878833276325e-15,4.3671454621124225e-06,0.999995632853724,8.084368620657497e-13
15050.0,4.5109857220975285e-14,10479.905233160662,0.04113110539845759,0.0005141388174807199,1.6217026912560068e-11,0.0010275643581273935,0.9989244919550437,4.7943670609986126e-05,6.0654571583466764e-15,4.802532934351973e-06,0.9999951974665621,4.974261623833984e-13
15300.0,4.0366533200848204e-14,10405.804360564029,0.04113110539845759,0.0005141388174807199,1.8878481734006464e-11,0.0011748138116951942,0.9987885921722605,3.6593997165017455e-05,6.604960747999896e-15,5.2282000123423375e-06,0.9999947717996506,3.30498890030756e-13
15550.0,3.6121972070829574e-14,10334.29015175466,0.04113110539845759,0.0005141388174807199,2.1538528717012783e-11,0.0013256071065641949,0.9986460084292949,2.838444260190078e-05,7.064641554485399e-15,5.626756295000819e-06,0.9999943732434741,2.2383232986266062e-13
15800.0,3.23237286638818e-14,10263.894337812731,0.04113110539845759,0.0005141388174807199,2.4720471231817868e-11,0.0015015276190783536,0.9984765381706162,2.193418558470004e-05,7.604772180163873e-15,6.076670960009938e-06,0.9999939233288813,1.5106568614032708e-13
16050.0,2.892487244847865e-14,10191.238375962177,0.04113110539845759,0.0005141388174807199,2.78493075018776e-11,0.0016804202442046137,0.9983025253657828,1.7054362163177106e-05,8.021761263869983e-15,6.483620345841958e-06,0.9999935163795441,1.0195993432856825e-13
16300.0,2.5883407661926743e-14,10116.192682483736,0.04113110539845759,0.0005141388174807199,3.18993322190952e-11,0.001901132426023497,0.9980858390867778,1.3028455299273445e-05,8.58014047992812e-15,6.977044097399571e-06,0.9999930229558269,6.715982548445063e-14
16550.0,2.316175441695767e-14,10022.978116977854,0.04113110539845759,0.0005141388174807199,3.8184671641883366e-11,0.002214224845395119,0.9977764672162199,9.307900200327666e-06,9.437087872878652e-15,7.65363944933532e-06,0.9999923463605014,3.98024049891062e-14
16800.0,2.0726284370221296e-14,9915.19038117623,0.04113110539845759,0.0005141388174807199,4.5554437010457465e-11,0.0025736865336654182,0.9974198611410786,6.4522797015357915e-06,1.021530977163638e-14,8.332506882406492e-06,0.9999916674930852,2.2141655680349774e-14
17050.0,1.8546905215468798e-14,9830.375887263526,0.04113110539845759,0.0005141388174807199,5.2683367480770366e-11,0.0029301933160776434,0.9970650441614757,4.762469763342157e-06,1.0922679973763767e-14,8.973921105920404e-06,0.9999910260788695,1.3695783315835022e-14
17300.0,1.659668886748517e-14,9751.53224375217,0.04113110539845759,0.0005141388174807199,5.953637346566054e-11,0.0032859306548165953,0.9967104663664322,3.6029192147348602e-06,1.1467496701286702e-14,9.550909650591033e-06,0.9999904490903292,8.767890271586244e-15
17550.0,1.4851538742666926e-14,9632.619649745737,0.04113110539845759,0.0005141388174807199,7.609405318934609e-11,0.0039949556060466145,0.9960027428188137,2.301499045526543e-06,1.3114698355703455e-14,1.076323271839803e-05,0.9999892367672641,4.333773456987774e-15
17800.0,1.328989202521324e-14,9490.938072373678,0.04113110539845759,0.0005141388174807199,9.962818669933343e-11,0.004935510594380621,0.9950631213841642,1.3679218270283624e-06,1.5020988814132624e-14,1.218853558105975e-05,0.9999878114644022,1.8826825739127655e-15
18050.0,1.1892453240175879e-14,9417.189892770482,0.04113110539845759,0.0005141388174807199,1.1408690586781339e-10,0.0055817730069130005,0.9944172020959586,1.0247830414771537e-06,1.6004929989037895e-14,1.3077013664237067e-05,0.9999869229863184,1.1932335324492226e-15
18300.0,1.0641955841435824e-14,9278.738726407235,0.04113110539845759,0.0005141388174807199,1.517414890615325e-10,0.006965833371473228,0.9930335682697459,5.982070393399884e-07,1.8598882655571824e-14,1.4936517783579974e-05,0.9999850634821973,5.057467926239838e-16
18550.0,9.522948868823592e-15,9108.44809413125,0.04113110539845759,0.0005141388174807199,2.3063229742352742e-10,0.00948483484168048,0.9905148717475827,2.9318010465011366e-07,2.3851237695899717e-14,1.8195306687900805e-05,0.9999818046932881,1.6510948974406845e-16
18800.0,8.521606038349507e-15,8868.000088106977,0.04113110539845759,0.0005141388174807199,4.34340143441833e-10,0.014856378856105044,0.985143518021105,1.0268844989944618e-07,3.506820677443324e-14,2.437308420913145e-05,0.9999756269157558,3.179343915377836e-17
19050.0,7.625554906691999e-15,8676.613196884833,0.010000000000000002,0.0005000000000000001,7.382522051964013e-10,0.021637406003713867,0.9783625507803291,4.2477704802603e-08,4.8624316233601e-14,3.120890796555525e-05,0.9999687910919858,7.995469849271803e-18
19300.0,6.82372399912506e-15,8670.390452399699,0.010000000000000002,0.0005000000000000001,6.893015383609649e-10,0.02140581289600098,0.9785941442017247,4.221297258148616e-08,4.5119070329800825e-14,3.0480996488031586e-05,0.9999695190034669,7.808339774758747e-18
19550.0,6.1062060120205104e-15,8632.121799710801,0.010000000000000002,0.0005000000000000001,6.957584016540271e-10,0.022285116758298674,0.9777148459980468,3.654789608551066e-08,4.368816601180803e-14,3.072846611161961e-05,0.9999692715338447,6.098231659259672e-18
