wavelength,luminosity
3001.7410097856755,2.0111386823511673e+39
3003.499076424034,1.9832485821347012e+39
3005.2592036063106,1.9556622689128625e+39
3007.021394957225,1.8680521663170905e+39
3008.785654110001,2.027599486550829e+39
3010.5519847063956,1.8130845312796543e+39
3012.3203903967224,2.090671262121068e+39
3014.090874839876,1.915585382246068e+39
3015.8634417033595,2.0073684106377982e+39
3017.6380946633067,1.826138288139268e+39
3019.414837404511,2.0716695321788305e+39
3021.1936736204475,1.824788558590104e+39
3022.974607013301,1.9779170350165898e+39
3024.757641293991,2.0800801619448173e+39
3026.5427801821975,1.9489059541273772e+39
3028.3300274063868,2.0082944968354255e+39
3030.119386703836,1.8006729418165138e+39
3031.910861820662,1.6798942078315473e+39
3033.7044565118467,1.8147206221023892e+39
3035.5001745412596,1.7289709026335862e+39
3037.2980196816907,1.774488508841606e+39
3039.097995714872,1.709173120700695e+39
3040.9001064315034,1.686731064881356e+39
3042.7043556312847,1.6456154089850538e+39
3044.510747122937,1.5858474186180965e+39
3046.319284724232,1.625134322445475e+39
3048.129972262017,1.464585620991142e+39
3049.9428135722455,1.4989093438338502e+39
3051.7578125,1.4897180089144802e+39
3053.574972899522,1.5239961504382098e+39
3055.3942986342386,1.4452522865317164e+39
3057.2157935767896,1.4820969703821955e+39
3059.039461609055,1.2954390652969967e+39
3060.8653066221823,1.484885368099621e+39
3062.693332516615,1.3170803151129898e+39
3064.5235432021204,1.4444222259495545e+39
3066.3559425978165,1.2458030348864597e+39
3068.1905346322,1.2756730125363018e+39
3070.027323243177,1.3024663216363299e+39
3071.8663123780852,1.2406627746660138e+39
3073.7075059937297,1.4038324440455573e+39
3075.550908056405,1.3049292720964063e+39
3077.3965225419292,1.082455782063657e+39
3079.2443534356667,1.2866290250841683e+39
3081.094404732561,1.3188161212769501e+39
3082.946680437162,1.236291945624542e+39
3084.8011845636547,1.3262904711556207e+39
3086.65792113589,1.1937982589516669e+39
3088.5168941874113,1.2783199292653083e+39
3090.3781077614844,1.300575470016112e+39
3092.241565911129,1.1702943532417461e+39
3094.1072726991442,1.201900317953541e+39
3095.9752321981423,1.438641249327266e+39
3097.8454484905747,1.2817629043290235e+39
