velocity,density,temperature,si,ca,si0,si1,si2,si3,ca0,ca1,ca2,ca3
12912.5,1.22608746524337e-13,14510.166611752882,0.5,0.0,1.0233056637556322e-14,3.915383340064415e-06,0.4753129130610002,0.5246663796995542,,,,
13087.5,1.0971637558160338e-13,14500.806460983482,0.5,0.0,1.4402503917923722e-14,5.323162444253672e-06,0.5290522039368878,0.47093048369158136,,,,
13337.5,9.817964388351419e-14,14014.623667844473,0.5,0.0,3.761784409240473e-14,1.2183549022257046e-05,0.7447335609090744,0.25525246329098183,,,,
13587.5,8.785600528632412e-14,13065.991480159379,0.5,0.0,1.5635383395967786e-13,3.6951148727621865e-05,0.9500836632641217,0.049879359240565115,,,,
13837.5,7.861790244450754e-14,11897.977350022697,0.5,0.0,1.0118427624818528e-12,0.00013740825884117034,0.9964804446053942,0.003382147093362597,,,,
14087.5,7.035119073113851e-14,11156.810454021821,0.050890585241730284,0.0005089058524173028,4.231323312462395e-12,0.00036863201742699884,0.9992096417255577,0.0004217262524845026,2.7661840892964997e-15,2.478463418921364e-06,0.9999975215223612,1.4217110730873697e-11
14337.5,6.295372788383007e-14,11033.869477969374,0.050890585241730284,0.0005089058524173028,5.318414746219564e-12,0.00044379968293299324,0.9992689587606475,0.0002872415509802847,3.1446737448461035e-15,2.7901270636720484e-06,0.9999972098650356,7.897480676451211e-12
14587.5,5.633411195010759e-14,10967.287031438578,0.050890585241730284,0.0005089058524173028,6.202638252691014e-12,0.0005080775443369894,0.9992672985820595,0.00022462386733222074,3.454976276775158e-15,3.0546889787031472e-06,0.9999969453055019,5.5159031581060535e-12
14837.5,5.04105519384562e-14,10919.53088359883,0.050890585241730284,0.0005089058524173028,6.947398518121021e-12,0.0005662893272739309,0.9992478414038715,0.00018586926186281766,3.697779192500427e-15,3.2825857522166216e-06,0.9999967174100404,4.203660544192432e-12
15087.5,4.5109857220975285e-14,10830.835044357695,0.050890585241730284,0.0005089058524173028,8.114957465798186e-12,0.0006492694367967152,0.99921116248119,0.00013956807387576132,4.006278878527741e-15,3.5697767125054054e-06,0.9999964302205754,2.708166403081783e-12
15337.5,4.0366533200848204e-14,10787.372119174877,0.050890585241730284,0.0005089058524173028,8.746888092546945e-12,0.0007057011320091313,0.9991752308729211,0.00011906798630730008,4.143290337052602e-15,3.7522161121394333e-06,0.9999962477817438,2.1398306763127883e-12
15587.5,3.6121972070829574e-14,10688.17330883989,0.050890585241730284,0.0005089058524173028,1.0409829729865774e-11,0.000819151705109136,0.9990944466312806,8.640165319300731e-05,4.53481811579859e-15,4.108612958805457e-06,0.9999958913857336,1.3029222277490628e-12
15837.5,3.23237286638818e-14,10573.415300125305,0.050890585241730284,0.0005089058524173028,1.2415271276484748e-11,0.0009524331082028225,0.9989868394968593,6.07273825195337e-05,4.9160121033684664e-15,4.480710688031395e-06,0.9999955192885622,7.448786331294857e-13
16087.5,2.892487244847865e-14,10496.092440586432,0.050890585241730284,0.0005089058524173028,1.3674395101788471e-11,0.0010505941771555818,0.9989015001078557,4.790570131255064e-05,5.065033128093371e-15,4.715602506379237e-06,0.9999952843969787,5.098354182345322e-13
16337.5,2.5883407661926743e-14,10366.132002876824,0.050890585241730284,0.0005089058524173028,1.723825501134475e-11,0.001266693141362901,0.9987019745801675,3.133226123061886e-05,5.718411522241189e-15,5.279983064033383e-06,0.9999947200166687,2.6160022876541253e-13
16587.5,2.316175441695767e-14,10282.065587543497,0.050890585241730284,0.0005089058524173028,2.0010532159772944e-11,0.0014459607067792448,0.9985305980630149,2.3441210194992408e-05,6.160359761230694e-15,5.711701754852812e-06,0.9999942882980724,1.666693820662865e-13
16837.5,2.0726284370221296e-14,10179.271618341625,0.050890585241730284,0.0005089058524173028,2.3456582114958586e-11,0.001661738085873318,0.9983214879100322,1.677398063774594e-05,6.60158161899964e-15,6.174523460479485e-06,0.9999938254764352,9.769515843479812e-14
17087.5,1.8546905215468798e-14,10037.92953341963,0.050890585241730284,0.0005089058524173028,2.937088854099268e-11,0.0019949833833114465,0.9979943990965773,1.0617490740499227e-05,7.310779335145113e-15,6.845689640106109e-06,0.9999931543103059,4.672026223714699e-14
17337.5,1.659668886748517e-14,10013.556185873134,0.050890585241730284,0.0005089058524173028,2.957863922303884e-11,0.002073607740486307,0.9979166748288746,9.717401060539002e-06,7.175004291659548e-15,6.941982646942326e-06,0.9999930580173052,4.0671950909675446e-14
17587.5,1.4851538742666926e-14,9846.586608078214,0.050890585241730284,0.0005089058524173028,4.089394376486632e-11,0.002655938936884031,0.9973386412273151,5.419794906962993e-06,8.553314072193548e-15,8.072298360017128e-06,0.9999919277016153,1.6098316733357358e-14
17837.5,1.328989202521324e-14,9731.13212949523,0.050890585241730284,0.0005089058524173028,5.181768175262467e-11,0.0032109478806755126,0.9967855273314001,3.5247361067437934e-06,9.743694979420068e-15,9.067461171823668e-06,0.9999909325388103,8.20025667010493e-15
18087.5,1.1892453240175879e-14,9641.36088044909,0.050890585241730284,0.0005089058524173028,5.962568197648048e-11,0.003644162319057292,0.9963532717948894,2.5658264276300412e-06,1.0308863750250023e-14,9.709514700189048e-06,0.9999902904852845,4.916840994297734e-15
18337.5,1.0641955841435824e-14,9492.916726842328,0.050890585241730284,0.0005089058524173028,7.921242841199039e-11,0.004545770035723106,0.9954527405456647,1.489339399662465e-06,1.1917875441531845e-14,1.10649705706702e-05,0.9999889350294154,2.0558577459669284e-15
18587.5,9.522948868823592e-15,9334.339114104361,0.050890585241730284,0.0005089058524173028,1.1224289244568748e-10,0.00591403513826457,0.9940851638988232,8.008506694438137e-07,1.449901249937457e-14,1.3025241101435837e-05,0.9999869747588833,7.699893858119501e-16
18837.5,8.521606038349507e-15,9157.116054860075,0.050890585241730284,0.0005089058524173028,1.6931940115453954e-10,0.008015385706194917,0.9919842238714942,3.9025299150532873e-07,1.836344314466704e-14,1.5764429892797772e-05,0.9999842355700886,2.469313381325392e-16
19087.5,7.625554906691999e-15,8954.050207985656,0.010000000000000002,0.0005000000000000001,2.859452456073643e-10,0.011642238749537234,0.9883575976197453,1.6334477221815893e-07,2.522610949584305e-14,2.008201412921684e-05,0.9999799179858455,6.278005728514829e-17
19337.5,6.82372399912506e-15,8915.120303217574,0.010000000000000002,0.0005000000000000001,2.9178050692081443e-10,0.012207659073944012,0.9877921994939992,1.4114027626567882e-07,2.4708297931263694e-14,2.0380013589294987e-05,0.999979619986386,4.914665338221557e-17
