wavelength,luminosity
3001.7410097856755,2.362514377799475e+39
3003.499076424034,2.1534795183655365e+39
3005.2592036063106,2.2839251102922166e+39
3007.021394957225,2.3919338527281423e+39
3008.785654110001,2.2583147672609488e+39
3010.5519847063956,2.2551831930205622e+39
3012.3203903967224,2.5354748410063515e+39
3014.090874839876,2.1732109192786242e+39
3015.8634417033595,2.2703009355419062e+39
3017.6380946633067,2.3270396968997254e+39
3019.414837404511,2.3684105077360483e+39
3021.1936736204475,2.1171943055349177e+39
3022.974607013301,2.4815477162538227e+39
3024.757641293991,2.0747447453087497e+39
3026.5427801821975,2.2049783510126972e+39
3028.3300274063868,2.1699606278254467e+39
3030.119386703836,2.2152829192693898e+39
3031.910861820662,2.192464849377029e+39
3033.7044565118467,2.3713674084351323e+39
3035.5001745412596,2.2869576309705496e+39
3037.2980196816907,2.0768097936902448e+39
3039.097995714872,2.144772269121506e+39
3040.9001064315034,1.9923990041208572e+39
3042.7043556312847,1.905974395705998e+39
3044.510747122937,1.7991836427830572e+39
3046.319284724232,1.8765466010947795e+39
3048.129972262017,1.7268516154966347e+39
3049.9428135722455,1.67463379307985e+39
3051.7578125,1.9395865981705186e+39
3053.574972899522,1.8075553453220717e+39
3055.3942986342386,1.702269116571259e+39
3057.2157935767896,1.6924310454724083e+39
3059.039461609055,1.6292979831440756e+39
3060.8653066221823,1.452738778918898e+39
3062.693332516615,1.6070789582392332e+39
3064.5235432021204,1.5166730673531388e+39
3066.3559425978165,1.643085164133831e+39
3068.1905346322,1.578954401497617e+39
3070.027323243177,1.4937071350550418e+39
3071.8663123780852,1.5028891832138432e+39
3073.7075059937297,1.6216115853494807e+39
3075.550908056405,1.4098712704047667e+39
3077.3965225419292,1.4599237182337665e+39
3079.2443534356667,1.4843712701939194e+39
3081.094404732561,1.5114087175421964e+39
3082.946680437162,1.474526484369376e+39
3084.8011845636547,1.5024815310002214e+39
3086.65792113589,1.513565354777543e+39
3088.5168941874113,1.3834260988163608e+39
3090.3781077614844,1.5177836690222965e+39
3092.241565911129,1.4176158952141998e+39
3094.1072726991442,1.5180558128112396e+39
3095.9752321981423,1.3056866534021796e+39
3097.8454484905747,1.4125463647930937e+39
3099.7179256687637,1.4473028899718765e+39
3101.592667834933,1.5593513438991082e+39
3103.4696791012348,1.657781052944078e+39
3105.348963589783,1.5828073473496768e+39
3107.2305254326816,1.6128645237922928e+39
3109.114368772055,1.5924220933794517e+39
3111.0004977600797,1.7618964498416402e+39
3112.8889165590126,1.709992326666475e+39
3114.779629341224,1.6443588868778788e+39
3116.672640289227,1.5659062992363066e+39
3118.567953595709,1.7145415186195175e+39
3120.4655734635603,1.6876957596368437e+39
3122.3655041059105,1.786532603264244e+39
3124.267749746153,1.8357751986196226e+39
3126.1723146179816,1.7375317793960895e+39
3128.0792029654185,1.636767349502445e+39
3129.9884190428493,1.7476645189531913e+39
3131.89996711505,1.6762825470841692e+39
3133.8138514572233,1.677685645740634e+39
3135.7300763550274,1.6663422219409815e+39
3137.6486461046093,1.7087697003356796e+39
3139.5695650126368,1.8217925272212474e+39
3141.4928373963307,1.7279500285846788e+39
3143.4184675834967,1.4999016869805416e+39
3145.346459912559,1.60417212088763e+39
3147.2768187325914,1.5870476463933033e+39
3149.2095484033507,1.546885014281857e+39
3151.144653295309,1.6065290977688603e+39
3153.082137789689,1.4565220565810194e+39
3155.022006278494,1.473862099024628e+39
3156.964263164541,1.441431522099316e+39
3158.9089128614974,1.5348858120007933e+39
3160.855959793912,1.5212117459756673e+39
3162.8054083972484,1.4170130622768432e+39
3164.7572631179187,1.346325408212071e+39
3166.7115284133192,1.2975245936474985e+39
3168.6682087518616,1.494703524521672e+39
3170.627308613009,1.4411174759200345e+39
3172.5888324873094,1.2727526874679275e+39
3174.55278487643,1.353106644877362e+39
3176.5191702931925,1.3108449420887233e+39
3178.4879932616054,1.1847231555933036e+39
3180.4592583169006,1.1858943526108055e+39
3182.4329700055687,1.3835427005552822e+39
3184.409132885393,1.2442543407381475e+39
3186.387751525483,1.2039834749639311e+39
3188.368830506313,1.1410667383768299e+39
3190.3523744197546,1.061140810250819e+39
3192.3383878691143,1.2147083405304769e+39
3194.3268754691667,1.3318184321626231e+39
3196.317841846193,1.2768449640823672e+39
3198.311291638015,1.3625673943006603e+39
3200.307229494031,1.2942787319124058e+39
3202.305660075254,1.2251271105470371e+39
3204.306588054345,1.2894999162417492e+39
3206.3100181156515,1.2482092865313018e+39
3208.315954955244,1.3888877122061284e+39
3210.3244032809516,1.3139016249465034e+39
3212.3353678123995,1.383660895825969e+39
3214.3488532810466,1.405146989961334e+39
3216.3648644302207,1.400667823820953e+39
3218.383406015158,1.3989137532917932e+39
3220.4044828030396,1.4264251652269383e+39
3222.428099573028,1.4209284646084524e+39
3224.4542611163056,1.6344791621732078e+39
3226.482972236114,1.590533598491028e+39
3228.5142377477882,1.5663722194259363e+39
3230.5480624787992,1.6003951156611562e+39
3232.5844512687895,1.620019898572874e+39
