velocity,density,temperature,si,ca,si0,si1,si2,si3,ca0,ca1,ca2,ca3
13375.0,2.0349418657487557e-13,14104.216248052322,0.5,0.0,5.439177441487658e-14,1.2099651175632917e-05,0.7282416516177922,0.2717440076863274,,,,
13625.0,1.8209667120681525e-13,13581.066653644819,0.5,0.0,1.5137614613160195e-13,2.7474229289729654e-05,0.894370076679564,0.10560226079692286,,,,
13875.0,1.6294911526822446e-13,12484.972222553915,0.5,0.0,8.750526717720901e-13,9.777920317428691e-05,0.9896596154281977,0.010242604709062186,,,,
14125.0,1.4581493440119145e-13,11715.468137685724,0.050890585241730284,0.0005089058524173028,3.5663816929811376e-12,0.0002602766291121627,0.9983498710118603,0.0013898523496131776,3.567096586573613e-15,2.297360515923218e-06,0.999997702527415,1.120655083714303e-10
14375.0,1.3048242121121783e-13,11584.78292759422,0.050890585241730284,0.0005089058524173028,4.624334706447437e-12,0.0003201515578796935,0.9987461633383158,0.0009336850968707092,4.1748685009899654e-15,2.638021104519072e-06,0.9999973619170985,6.179279280056967e-11
14625.0,1.1676212944208938e-13,11500.293934945874,0.050890585241730284,0.0005089058524173028,5.595407078842719e-12,0.00037583852575428145,0.9989235247611663,0.0007006367062936048,4.702582870600432e-15,2.9427437934777437e-06,0.9999970572155085,4.069333938643708e-11
14875.0,1.0448453320606487e-13,11452.278130145774,0.050890585241730284,0.0005089058524173028,6.101978627261745e-12,0.0004118511761938968,0.9989942188683326,0.0005939299485588364,4.905200563830197e-15,3.117044611160278e-06,0.9999968829233978,3.198612679979448e-11
15125.0,9.349793234718112e-14,11318.18575322206,0.050890585241730284,0.0005089058524173028,7.663173072797336e-12,0.0004958518078527801,0.9991023585575598,0.00040178962660179026,5.550952665871497e-15,3.5016888155185257e-06,0.9999964982936613,1.7517515812875087e-11
15375.0,8.366657805665178e-14,11184.600971239777,0.050890585241730284,0.0005089058524173028,9.723697603795851e-12,0.0006008771591307166,0.9991302594060472,0.000268863424973666,6.3393365378073524e-15,3.954567420517377e-06,0.9999960454231221,9.450950013826538e-12
15625.0,7.486899558074395e-14,11092.71351013974,0.050890585241730284,0.0005089058524173028,1.1168520416401522e-11,0.0006816099899386018,0.9991139062304016,0.00020448376842599098,6.754757875710722e-15,4.259274292326212e-06,0.9999957407195227,6.178425746394883e-12
15875.0,6.69964832967591e-14,10997.49236787256,0.050890585241730284,0.0005089058524173028,1.3215401677609953e-11,0.0007883076964286611,0.9990604023459938,0.00015128994433006635,7.385834589516524e-15,4.661031120532068e-06,0.999995338964975,3.897250203257257e-12
16125.0,5.995176961192406e-14,10884.024176689216,0.050890585241730284,0.0005089058524173028,1.6234464051371684e-11,0.0009345360207548773,0.9989598161155081,0.00010564784748863979,8.266864104065119e-15,5.18318603514708e-06,0.9999948168117134,2.2431513238655547e-12
16375.0,5.3647811090035056e-14,10757.228071117863,0.050890585241730284,0.0005089058524173028,2.073185214532193e-11,0.001136444643564844,0.9987935385706415,7.001676505667631e-05,9.510217461697602e-15,5.868465974403324e-06,0.9999941315328237,1.1923642066903854e-12
16625.0,4.800671695568517e-14,10654.315080406363,0.050890585241730284,0.0005089058524173028,2.3732782962752877e-11,0.0012862477427890825,0.9986620083212979,5.174391217748592e-05,1.000249540640289e-14,6.273490628535401e-06,0.9999937265086274,7.340885572487603e-13
16875.0,4.295878668740975e-14,10600.890414740334,0.050890585241730284,0.0005089058524173028,2.5559091187947764e-11,0.0013975178051724784,0.9985591937023829,4.3288466883959075e-05,1.0259979029310202e-14,6.564241712618286e-06,0.9999934357577196,5.573959588994383e-13
17125.0,3.844164880839298e-14,10546.502600174623,0.050890585241730284,0.0005089058524173028,2.811516356237719e-11,0.0015395073596070302,0.9984248810190918,3.561159318498695e-05,1.0730508954604875e-14,6.9487027079340315e-06,0.9999930512968662,4.150067357060804e-13
17375.0,3.4399490233762105e-14,10334.45658815307,0.050890585241730284,0.0005089058524173028,4.0738497490260286e-11,0.002035704579910503,0.997945977271534,1.8318107816740792e-05,1.3079616063514406e-14,8.232040360937306e-06,0.9999917679594819,1.4395486260735924e-13
17625.0,3.0782366652398595e-14,10163.767467730475,0.050890585241730284,0.0005089058524173028,5.525718112210778e-11,0.0025760473087552433,0.9974134698515148,1.0482784472758653e-05,1.5350010537538073e-14,9.485409950508544e-06,0.9999905145899749,5.927214388721633e-14
17875.0,2.7545585422446264e-14,10011.764842724002,0.050890585241730284,0.0005089058524173028,7.42170346270655e-11,0.003237513759168845,0.9967562915480386,6.194618575559861e-06,1.8047067646177627e-14,1.0916223521902539e-05,0.9999890837764343,2.58793247535669e-14
18125.0,2.464915335566515e-14,9881.641433364819,0.050890585241730284,0.0005089058524173028,9.543668444858215e-11,0.0039526425618028405,0.9960434543447546,3.90299800588221e-06,2.0654523306796032e-14,1.232229801943635e-05,0.9999876777019473,1.249178878791365e-14
18375.0,2.2057282567535988e-14,9789.493703893531,0.050890585241730284,0.0005089058524173028,1.1736312216381712e-10,0.004684041174349083,0.995313239040902,2.719667385693534e-06,2.331139226740204e-14,1.371573344242099e-05,0.9999862842665271,7.174978124435617e-15
18625.0,1.973794828747372e-14,9552.292798861743,0.050890585241730284,0.0005089058524173028,2.0130646991090724e-10,0.006908931001847247,0.99308995735905,1.1114377962052259e-06,3.2180759338365903e-14,1.7608501963674397e-05,0.9999823914980024,1.7571424386268217e-15
18875.0,1.7662493165517183e-14,9229.835826578972,0.050890585241730284,0.0005089058524173028,4.389417834639411e-10,0.011922501361734322,0.9880771888028145,3.0939650928742924e-07,5.15371805847853e-14,2.5093339172675153e-05,0.9999749066607756,2.342587024407892e-16
19125.0,1.5805273186368752e-14,9008.989755508645,0.010000000000000002,0.0005000000000000001,8.103994889115919e-10,0.01833970795226328,0.9816601739454536,1.1729188374796153e-07,7.628731160402344e-14,3.3511510285042884e-05,0.9999664884896386,5.2151788867751103e-17
19375.0,1.4143340815749032e-14,9005.338924096082,0.010000000000000002,0.0005000000000000001,7.559891347910222e-10,0.018131053365752228,0.9818688283902314,1.1748802715123784e-07,7.086795087404824e-14,3.274427169163586e-05,0.9999672557282375,5.172576960838956e-17
19625.0,1.2656161464070822e-14,8925.247696520499,0.010000000000000002,0.0005000000000000001,8.790217723711685e-10,0.020700766133707662,0.979299149021723,8.396554768563536e-08,7.590919804509994e-14,3.530377203448615e-05,0.9999646962278896,3.027215232770469e-17
19875.0,1.1325359764099596e-14,8900.659430920674,0.010000000000000002,0.0005000000000000001,8.662252332908151e-10,0.021213546349094125,0.9787863758875373,7.689714347385116e-08,7.289001306579043e-14,3.531347162421765e-05,0.9999646865283028,2.603883096448129e-17
20125.0,1.0134492527644325e-14,8895.680714643095,0.010000000000000002,0.0005000000000000001,7.987951276518622e-10,0.020818374504390204,0.9791815473405439,7.735627079811701e-08,6.679430614200377e-14,3.4234718976286945e-05,0.9999657652809569,2.5839350443843308e-17
20375.0,9.068845575966058e-15,8870.100423552021,0.010000000000000002,0.0005000000000000001,7.801305844834689e-10,0.021211631912733238,0.9787882962377794,7.106935669264902e-08,6.346392749784182e-14,3.4037879759899296e-05,0.9999659621201766,2.222849778414451e-17
20625.0,8.115251933570281e-15,8877.84917658498,0.010000000000000002,0.0005000000000000001,6.806503427522034e-10,0.020079709305879986,0.9799202133751044,7.663836530467074e-08,5.5703413799254567e-14,3.2093318063102954e-05,0.9999679066818812,2.4413341824770808e-17
20875.0,7.261929139012919e-15,8843.14943704198,0.010000000000000002,0.0005000000000000001,6.864801469860249e-10,0.020893657760076498,0.9791062742572518,6.729619139824423e-08,5.413214496882493e-14,3.238994809647228e-05,0.9999676100518493,1.9607696017640002e-17
21125.0,6.498333662556294e-15,8800.943818199008,0.010000000000000002,0.0005000000000000001,6.76669800936628e-10,0.021422531291291808,0.9785774091733996,5.885863876501643e-08,5.100781448036946e-14,3.2152216720297524e-05,0.9999678477832287,1.5369021759444947e-17
21375.0,5.8150306318814175e-15,8778.620380127666,0.010000000000000002,0.0005000000000000001,6.439175461938051e-10,0.021463179160439053,0.9785367647726388,5.5423004435614116e-08,4.733953433771166e-14,3.150889553048613e-05,0.9999684911044222,1.3643977378917686e-17
21625.0,5.203577256206519e-15,8775.556496900072,0.010000000000000002,0.0005000000000000001,5.827083658458381e-10,0.020809004945852833,0.979190937749261,5.672217785764599e-08,4.25986943889909e-14,3.0207800431735315e-05,0.9999697921995256,1.3835617945994676e-17
21875.0,4.656418508417915e-15,8758.42965204463,0.010000000000000002,0.0005000000000000001,5.398507901694528e-10,0.020488527860493818,0.9795114164908784,5.5108776996308424e-08,3.868196516868785e-14,2.919656181646573e-05,0.9999708034381448,1.2839598946367464e-17
22125.0,4.1667937762768275e-15,8733.030548288674,0.010000000000000002,0.0005000000000000001,5.186306355891306e-10,0.02065598259821292,0.9793439657665789,5.111657750837477e-08,3.611087562593842e-14,2.872764447797476e-05,0.9999712723554859,1.1131890269865925e-17
22375.0,3.728653329298425e-15,8698.380116969212,0.010000000000000002,0.0005000000000000001,5.092360162578077e-10,0.021124505080875565,0.978875448823316,4.558657246773377e-08,3.412615239288859e-14,2.852326101450055e-05,0.9999714767389515,9.052395606645726e-18
22625.0,3.336583569180362e-15,8688.555441374876,0.010000000000000002,0.0005000000000000001,4.5561995734705243e-10,0.02033269263405915,0.979667260717083,4.619323791611559e-08,3.013982652119046e-14,2.7083729228358e-05,0.9999729162707415,8.924129707482416e-18
22875.0,2.985740140185964e-15,8663.656389636737,0.010000000000000002,0.0005000000000000001,4.3172618888378677e-10,0.020317077705898693,0.9796828785990624,4.3263312629233806e-08,2.775476863690817e-14,2.643426298965723e-05,0.9999735657369825,7.813473634064804e-18
23125.0,2.6717880730041475e-15,8666.206439743868,0.010000000000000002,0.0005000000000000001,3.735621326174691e-10,0.019132270595163873,0.9808676827177767,4.631349737072845e-08,2.4001123476092164e-14,2.4729325079628496e-05,0.9999752706748963,8.408385511392995e-18
23375.0,2.3908482225122977e-15,8632.610959687858,0.010000000000000002,0.0005000000000000001,3.613114994910978e-10,0.019376516314669204,0.9806234415330664,4.1790952832394264e-08,2.2356611017281235e-14,2.4342125601801043e-05,0.9999756578743759,6.9272443538962715e-18
23625.0,2.1394493376351443e-15,8630.576186194567,0.010000000000000002,0.0005000000000000001,3.1826250229537374e-10,0.018460130418361025,0.9815398256020742,4.366130233129654e-08,1.9583754826911475e-14,2.2965472160505146e-05,0.9999770345278198,7.187504623903985e-18
23875.0,1.9144851710819647e-15,8603.824856311,0.010000000000000002,0.0005000000000000001,3.000017957964608e-10,0.01838448916440023,0.9816154697346194,4.0800978573876365e-08,1.7899934798463315e-14,2.232589841385458e-05,0.9999776741015682,6.2416298129335555e-18
24125.0,1.713176099016276e-15,8607.713539296503,0.010000000000000002,0.0005000000000000001,2.5586807684399876e-10,0.017150160304822876,0.9828497951804659,4.4258843310597306e-08,1.5275149818301628e-14,2.0717951198444823e-05,0.9999792820487863,6.831680290686892e-18
24375.0,1.5330347764364953e-15,8592.175537390836,0.010000000000000002,0.0005000000000000001,2.3407065813416865e-10,0.01674827377663164,0.9832516825199116,4.346938624604057e-08,1.3702161945806745e-14,1.9874677674426557e-05,0.999980125322312,6.4252554187422725e-18
24625.0,1.3718354039104368e-15,8562.115841554198,0.010000000000000002,0.0005000000000000001,2.2293422105462528e-10,0.016793141746881443,0.9832068180754407,3.9954743538935403e-08,1.2607358563672845e-14,1.9409880776401198e-05,0.9999805901192109,5.4353979139907934e-18
24875.0,1.2275862259280359e-15,8533.84720709167,0.010000000000000002,0.0005000000000000001,2.1092473116494982e-10,0.01676546837014958,0.9832344943712469,3.7047678743717684e-08,1.1542977661332882e-14,1.8894842422114697e-05,0.9999811051575662,4.6586484353221736e-18
25125.0,1.0985049210660464e-15,8524.37971014161,0.010000000000000002,0.0005000000000000001,1.8582932906823908e-10,0.015975794465247602,0.9840241674273272,3.7921595919787466e-08,1.0035944626342817e-14,1.7775673138855354e-05,0.9999822243268511,4.639373137954803e-18
25375.0,9.829965798891737e-16,8513.449333464006,0.010000000000000002,0.0005000000000000001,1.6461787648565918e-10,0.015277712338156477,0.9847222489828386,3.8514387007431143e-08,8.75967282000524e-15,1.6765992411554613e-05,0.9999832340075797,4.565726159823899e-18
25625.0,8.796339984859442e-16,8511.699186253154,0.010000000000000002,0.0005000000000000001,1.439059088980815e-10,0.014482620171542601,0.9855173392315475,4.045300396991777e-08,7.612721234796995e-15,1.5742721329021483e-05,0.9999842572786634,4.76620063549493e-18
25875.0,7.871400441490932e-16,8509.95024742355,0.010000000000000002,0.0005000000000000001,1.2475938706342462e-10,0.013654697098034435,0.9863452600500292,4.272717696108831e-08,6.56214838036562e-15,1.4711501434412715e-05,0.999985288498559,5.00337186687913e-18
26125.0,7.043718753134748e-16,8459.155157625255,0.010000000000000002,0.0005000000000000001,1.2626807638598646e-10,0.014248192317605879,0.9857517719966954,3.55594306722161e-08,6.276832215257994e-15,1.476357319458664e-05,0.9999852364267992,3.6112732690906355e-18
26375.0,6.303068207753985e-16,8463.763894225698,0.010000000000000002,0.0005000000000000001,1.0663880861228426e-10,0.013205489422163243,0.9867944715727806,3.8898417245047564e-08,5.306189591873286e-15,1.3621581102812246e-05,0.9999863784188918,3.99636072567182e-18
26625.0,5.640297437190854e-16,8449.147595867273,0.010000000000000002,0.0005000000000000001,9.584298009487156e-11,0.01274821890000645,0.9872517423027719,3.870137859953003e-08,4.678911469363119e-15,1.2934830016228845e-05,0.999987065169979,3.811974981549707e-18
26875.0,5.047217344220648e-16,8425.217458167026,0.010000000000000002,0.0005000000000000001,8.854917625122979e-11,0.012531455183636348,0.9874685078966706,3.683114391465727e-08,4.200343114079228e-15,1.2437077596975615e-05,0.9999875629223988,3.387481371036151e-18
27125.0,4.516499919282499e-16,8406.914567654787,0.010000000000000002,0.0005000000000000001,8.032084370760452e-11,0.01217092191799618,0.9878290419684967,3.6033186197725345e-08,3.7235209075338394e-15,1.1856505261389342e-05,0.9999881434947349,3.143152659407631e-18
27375.0,4.0415876966813294e-16,8389.504212187545,0.010000000000000002,0.0005000000000000001,7.258180374084318e-11,0.011791503228507623,0.9882084612767151,3.542219535492056e-08,3.291290141067525e-15,1.128188221605177e-05,0.9999887181177807,2.9372993175533958e-18
27625.0,3.6166127315155164e-16,8389.429250877822,0.010000000000000002,0.0005000000000000001,6.168318095923633e-11,0.010973284705524937,0.9890266771501973,3.808259440725751e-08,2.7865506505204784e-15,1.0428697605857631e-05,0.9999895713023913,3.1535366392442817e-18
27875.0,3.2363240962210097e-16,8376.252156891136,0.010000000000000002,0.0005000000000000001,5.4961910840510177e-11,0.01053352775816517,0.9894664339553041,3.823156888028456e-08,2.439272738211834e-15,9.857970392416516e-06,0.9999901420296052,3.0456782193387424e-18
28125.0,2.896023000890045e-16,8356.475858538131,0.010000000000000002,0.0005000000000000001,4.979488449572126e-11,0.010222638666422545,0.9897773240293369,3.7254445608996126e-08,2.1564797688501472e-15,9.386227262212964e-06,0.9999906137727356,2.8013233806317194e-18
28375.0,2.5915047357208356e-16,8334.906297567879,0.010000000000000002,0.0005000000000000001,4.558562674484358e-11,0.009988729358833047,0.9900112347397134,3.5855867789945435e-08,1.9222349185844624e-15,8.983794831358608e-06,0.9999910162051667,2.5311026178427166e-18
28625.0,2.319006718247571e-16,8341.607740757257,0.010000000000000002,0.0005000000000000001,3.767370965197326e-11,0.009126568612356346,0.9908733913226447,4.002732527230313e-08,1.5941680671165158e-15,8.192310911862486e-06,0.9999918076890865,2.877702917039069e-18
28875.0,2.0751620034302264e-16,8336.450633249304,0.010000000000000002,0.0005000000000000001,3.254764347538305e-11,0.008584932283536044,0.9914150257425859,4.194133032729246e-08,1.3645185941095758e-15,7.629608739193323e-06,0.9999923703912594,2.9677882154903973e-18
29125.0,1.856957682181596e-16,8313.251614516832,0.010000000000000002,0.0005000000000000001,2.999791618155794e-11,0.008425631763165064,0.9915743282225417,3.9984295325696616e-08,1.2221739683666311e-15,7.325786594633795e-06,0.9999926742134042,2.642874309818329e-18
29375.0,1.6616976543099967e-16,8290.775733646744,0.010000000000000002,0.0005000000000000001,2.7568027702377253e-11,0.008253638654070947,0.9917463230610936,3.825726750644983e-08,1.0922649307350358e-15,7.024043284292257e-06,0.9999929759567147,2.3662095699228512e-18
29625.0,1.4869693159056714e-16,8302.498014709561,0.010000000000000002,0.0005000000000000001,2.2430806180852517e-11,0.0074638746935628605,0.992536081512499,4.377150737437128e-08,8.964025360564726e-16,6.358603312297225e-06,0.9999936413966868,2.7988125500375984e-18
29875.0,1.3306137495651124e-16,8287.667084108127,0.010000000000000002,0.0005000000000000001,1.9988866711558655e-11,0.007165228141504229,0.992834728149874,4.368863303297185e-08,7.832953206050233e-16,6.006810317236118e-06,0.999993993189682,2.6727570516506723e-18
30125.0,1.1906990491282231e-16,8276.716371239134,0.010000000000000002,0.0005000000000000001,1.7673102807140498e-11,0.006842834340283294,0.9931571213272065,4.431483713348472e-08,6.816466586521132e-16,5.655822329400325e-06,0.9999943441776699,2.62316948812088e-18
30375.0,1.0654964493326699e-16,8254.096915816017,0.010000000000000002,0.0005000000000000001,1.617355878904427e-11,0.006684864345843372,0.9933150931605688,4.2477414205606644e-08,6.065799676293209e-16,5.409682763338971e-06,0.999994590317236,2.3505622352591047e-18
30625.0,9.534589654470015e-17,8248.226832967046,0.010000000000000002,0.0005000000000000001,1.3920963497618403e-11,0.006272659868563245,0.9937272956137457,4.4503770096401394e-08,5.168972556851618e-16,5.025874399067226e-06,0.9999949741256003,2.4183758934475837e-18
30875.0,8.532022789570408e-17,8240.524715737327,0.010000000000000002,0.0005000000000000001,1.2049122038229398e-11,0.005907469269444301,0.9940924845127457,4.6205760998550307e-08,4.4207863722826924e-16,4.681179844795872e-06,0.9999953188201547,2.452347366706965e-18
31125.0,7.63487633131863e-17,8220.686190038072,0.010000000000000002,0.0005000000000000001,1.0901072382717608e-11,0.005727817456967808,0.9942721375675148,4.496461636163409e-08,3.9004815840651363e-16,4.4525197870292735e-06,0.9999955474802126,2.2482574119597724e-18
31375.0,6.832065271295936e-17,8211.988245864844,0.010000000000000002,0.0005000000000000001,9.477408339115259e-12,0.00541009927637454,0.994589854313098,4.640105002677329e-08,3.3467748866412974e-16,4.155994389675737e-06,0.99999584400561,2.2590108249538518e-18
31625.0,6.113670195255989e-17,8199.925610641441,0.010000000000000002,0.0005000000000000001,8.340851678316844e-12,0.005151157945266762,0.994848795018316,4.7028076434975844e-08,2.8962741335060037e-16,3.901625551189609e-06,0.9999960983744485,2.2068711771799474e-18
31875.0,5.4708147203153835e-17,8191.781550483564,0.010000000000000002,0.0005000000000000001,7.2307663848084026e-12,0.004856224376792631,0.9951437269228605,4.8693116115401524e-08,2.4794330851471976e-16,3.636464414885532e-06,0.9999963635355849,2.2283394754705126e-18
32125.0,4.895555819684887e-17,8172.197520894714,0.010000000000000002,0.0005000000000000001,6.538008858150944e-12,0.004706739554060919,0.9952932130360617,4.740333943527497e-08,2.186451345413655e-16,3.457711894456511e-06,0.9999965422881053,2.0438781493626225e-18
