wavelength,luminosity
3001.7410097856755,1.649946317056605e+39
3003.499076424034,1.5170872687334338e+39
3005.2592036063106,1.56331948529811e+39
3007.021394957225,1.3569910590472984e+39
3008.785654110001,1.394384617802383e+39
3010.5519847063956,1.6927337735791864e+39
3012.3203903967224,1.5393030368928277e+39
3014.090874839876,1.3386392973304904e+39
3015.8634417033595,1.4156918447093172e+39
3017.6380946633067,1.4823100173503816e+39
3019.414837404511,1.5672610453795855e+39
3021.1936736204475,1.5464508552289245e+39
3022.974607013301,1.4656086066548815e+39
3024.757641293991,1.4424751460983443e+39
3026.5427801821975,1.5203151464683346e+39
3028.3300274063868,1.4452804975944506e+39
3030.119386703836,1.4133502979144474e+39
3031.910861820662,1.436763084435766e+39
3033.7044565118467,1.406096464317524e+39
3035.5001745412596,1.4710318996136788e+39
3037.2980196816907,1.3812012684616107e+39
3039.097995714872,1.2740749287191298e+39
3040.9001064315034,1.1757481718527561e+39
3042.7043556312847,1.2023688034612558e+39
3044.510747122937,1.2574131269750047e+39
3046.319284724232,1.1606553309393703e+39
3048.129972262017,1.2348032452887919e+39
3049.9428135722455,1.1779952311143838e+39
3051.7578125,1.170117731924659e+39
3053.574972899522,1.2083374483885811e+39
3055.3942986342386,9.926738704058779e+38
3057.2157935767896,1.0992513715914662e+39
3059.039461609055,1.1352714738360347e+39
3060.8653066221823,9.989600679110192e+38
3062.693332516615,1.0291251443081766e+39
3064.5235432021204,1.011728483573027e+39
3066.3559425978165,9.59162916632059e+38
3068.1905346322,1.020664260880213e+39
3070.027323243177,1.0080205478549987e+39
3071.8663123780852,1.0282167785399305e+39
3073.7075059937297,9.787454244744202e+38
3075.550908056405,9.731130443287521e+38
3077.3965225419292,9.271108307144936e+38
3079.2443534356667,9.990198201107034e+38
3081.094404732561,9.50350072707086e+38
3082.946680437162,9.71839445225815e+38
3084.8011845636547,9.299174331874419e+38
3086.65792113589,9.061474142289073e+38
3088.5168941874113,9.449270040381508e+38
3090.3781077614844,8.74382104895858e+38
3092.241565911129,9.370162568496644e+38
3094.1072726991442,9.655222620563562e+38
3095.9752321981423,1.1068696343454655e+39
3097.8454484905747,8.949201815187973e+38
3099.7179256687637,9.969974811935411e+38
3101.592667834933,1.0563752993348377e+39
3103.4696791012348,1.0510733666973274e+39
3105.348963589783,1.0123996028652986e+39
3107.2305254326816,1.0003808406572025e+39
3109.114368772055,1.1336103716546347e+39
3111.0004977600797,1.0738752491541157e+39
3112.8889165590126,1.1699248750687609e+39
3114.779629341224,1.0847724316154961e+39
3116.672640289227,1.0735115422507523e+39
3118.567953595709,1.1418789056158632e+39
3120.4655734635603,1.1662544582746647e+39
3122.3655041059105,1.2046206033126922e+39
3124.267749746153,1.1112439951677336e+39
3126.1723146179816,1.0444532774272589e+39
3128.0792029654185,1.106860464131426e+39
3129.9884190428493,1.1159289440245659e+39
3131.89996711505,1.0697969910461804e+39
3133.8138514572233,1.1646644287835413e+39
3135.7300763550274,1.0713721418615786e+39
3137.6486461046093,1.085330740759948e+39
3139.5695650126368,1.0583020069131844e+39
3141.4928373963307,9.578144358896922e+38
3143.4184675834967,1.0968165463401707e+39
3145.346459912559,1.0841064439774388e+39
3147.2768187325914,1.0761829713665048e+39
3149.2095484033507,9.115370731690314e+38
3151.144653295309,1.0217256179416843e+39
3153.082137789689,9.438694479039466e+38
3155.022006278494,8.694245122480953e+38
3156.964263164541,9.264700922965736e+38
3158.9089128614974,9.387132630760904e+38
3160.855959793912,9.632491151588053e+38
3162.8054083972484,8.530020052779636e+38
3164.7572631179187,8.200909909780152e+38
3166.7115284133192,9.689408231418984e+38
3168.6682087518616,9.091243010988808e+38
3170.627308613009,7.852569626851423e+38
3172.5888324873094,8.483189526856018e+38
3174.55278487643,9.150981685542871e+38
3176.5191702931925,8.402294001697712e+38
3178.4879932616054,9.18824659997791e+38
3180.4592583169006,8.336420576585741e+38
3182.4329700055687,7.725902870597347e+38
3184.409132885393,7.731243655727449e+38
3186.387751525483,7.898993419913897e+38
3188.368830506313,7.648067642848412e+38
3190.3523744197546,7.783087497901424e+38
3192.3383878691143,7.8571198535801e+38
3194.3268754691667,8.435152313724526e+38
3196.317841846193,7.547001239258706e+38
3198.311291638015,7.904422851433387e+38
3200.307229494031,8.761843098930879e+38
3202.305660075254,7.942693662865823e+38
3204.306588054345,8.016768562539928e+38
3206.3100181156515,7.464985200462324e+38
3208.315954955244,8.780380017047463e+38
3210.3244032809516,9.361313053682537e+38
