velocity,density,temperature,si,ca,si0,si1,si2,si3,ca0,ca1,ca2,ca3
13925.0,1.6294911526822446e-13,11833.43034256262,0.5,0.0,2.448967122134184e-12,0.0001963396910472913,0.9976216968922407,0.0021819633980215774,,,,
14075.0,1.4581493440119145e-13,11375.734342674088,0.050890585241730284,0.0005089058524173028,6.433623952132949e-12,0.0003862413686384146,0.9990456577820459,0.0005681008421925419,5.068811566189218e-15,2.9609580488600404e-06,0.9999970390146665,2.7279493831014094e-11
14325.0,1.3048242121121783e-13,11338.09961221478,0.050890585241730284,0.0005089058524173028,7.353570882725542e-12,0.00043618585279380634,0.999089925986814,0.0004738881525784158,5.5698337815089696e-15,3.2368884945770995e-06,0.9999967630900876,2.141221684908433e-11
14575.0,1.1676212944208938e-13,11256.8874040359,0.050890585241730284,0.0005089058524173028,9.109590622996124e-12,0.0005197182607460019,0.999130229002435,0.00035005272747946453,6.425785680669708e-15,3.6623193374278645e-06,0.9999963376667789,1.387726624600548e-11
14825.0,1.0448453320606487e-13,11215.34499392779,0.050890585241730284,0.0005089058524173028,1.0445909973525993e-11,0.0005882006644908141,0.9991226614320858,0.00028913789282775256,7.0628870853458954e-15,4.002179584211442e-06,0.9999959978097049,1.0703879031501667e-11
15075.0,9.349793234718112e-14,11111.511839621147,0.050890585241730284,0.0005089058524173028,1.3132075180063589e-11,0.0007078837120710286,0.9990887131737616,0.00020340310096933682,8.140820341274493e-15,4.531866073447933e-06,0.9999954681275689,6.349463455868997e-12
15325.0,8.366657805665178e-14,11045.081374966941,0.050890585241730284,0.0005089058524173028,1.4952659944126643e-11,0.0007979162129976441,0.9990402495595974,0.00016183421241351142,8.742638747056691e-15,4.891107451532462e-06,0.9999951088880193,4.520471980646252e-12
15575.0,7.486899558074395e-14,10977.819140278103,0.050890585241730284,0.0005089058524173028,1.695118858117467e-11,0.0008968141150094438,0.998974400414856,0.00012878545316056752,9.342762467623601e-15,5.261491892895613e-06,0.9999947385048874,3.2103802839689813e-12
15825.0,6.69964832967591e-14,10916.373765709639,0.050890585241730284,0.0005089058524173028,1.9039941394548283e-11,0.0010017445772549996,0.9988942901131315,0.00010396529055989641,9.931772742061792e-15,5.636104059016882e-06,0.9999943638935984,2.3326371935757366e-12
16075.0,5.995176961192406e-14,10793.447699438228,0.050890585241730284,0.0005089058524173028,2.349835374916352e-11,0.0011913153559902753,0.99873765493891,7.102968159579472e-05,1.1090793250635352e-14,6.263883859985522e-06,0.9999937361148402,1.2887358670722692e-12
16325.0,5.3647811090035056e-14,10691.438142468505,0.050890585241730284,0.0005089058524173028,2.8491508477281063e-11,0.0013997456276501068,0.9985495917269398,5.066261691616417e-05,1.2338028860952877e-14,6.926758909938489e-06,0.9999930732403102,7.676257824826841e-13
16575.0,4.800671695568517e-14,10631.072902133705,0.050890585241730284,0.0005089058524173028,3.1579477897295606e-11,0.0015498205515341358,0.9984090725833117,4.1106833573029865e-05,1.29485256547296e-14,7.354700871246177e-06,0.9999926452985571,5.58637793290793e-13
