wavelength,luminosity
3001.7410097856755,9.303343131890158e+38
3003.499076424034,9.445695063557246e+38
3005.2592036063106,8.582398735854839e+38
3007.021394957225,8.714163082160792e+38
3008.785654110001,9.12757477301473e+38
3010.5519847063956,9.614138548686663e+38
3012.3203903967224,9.141922391877775e+38
3014.090874839876,9.505227636591762e+38
3015.8634417033595,8.819976245758112e+38
3017.6380946633067,9.739010571903696e+38
3019.414837404511,9.412584943797102e+38
3021.1936736204475,9.657199121826417e+38
3022.974607013301,8.506789426070783e+38
3024.757641293991,9.756246612909362e+38
3026.5427801821975,8.145825055040594e+38
3028.3300274063868,8.477301023113392e+38
3030.119386703836,8.433789745238585e+38
3031.910861820662,8.234562255302469e+38
3033.7044565118467,7.696448722363076e+38
3035.5001745412596,7.857857063809628e+38
3037.2980196816907,8.147407098299777e+38
3039.097995714872,7.023448770790991e+38
3040.9001064315034,8.093832720561474e+38
3042.7043556312847,7.928473513441218e+38
3044.510747122937,6.783387021159621e+38
3046.319284724232,7.257255554745695e+38
3048.129972262017,7.494119940516553e+38
3049.9428135722455,7.053721794924402e+38
3051.7578125,6.922285370593667e+38
3053.574972899522,6.7034298099120994e+38
3055.3942986342386,7.341161522634966e+38
3057.2157935767896,6.697735704002415e+38
3059.039461609055,6.7657973243725904e+38
3060.8653066221823,6.335556240534136e+38
3062.693332516615,6.306625316823764e+38
3064.5235432021204,6.231954736624282e+38
3066.3559425978165,6.476228012118532e+38
3068.1905346322,6.325997152706208e+38
3070.027323243177,6.274949639329713e+38
3071.8663123780852,6.3908734416230394e+38
3073.7075059937297,6.624698332445537e+38
3075.550908056405,5.88451816638062e+38
3077.3965225419292,6.368769506426999e+38
3079.2443534356667,6.123730769252599e+38
3081.094404732561,6.304175221115174e+38
3082.946680437162,5.9135772166640464e+38
3084.8011845636547,6.450074364027806e+38
3086.65792113589,6.2240842725861654e+38
3088.5168941874113,5.803794650843871e+38
3090.3781077614844,6.385116354143019e+38
3092.241565911129,6.524482935421891e+38
3094.1072726991442,5.816131879541117e+38
3095.9752321981423,6.499766925098667e+38
3097.8454484905747,7.18420002276791e+38
3099.7179256687637,6.0175382169903774e+38
3101.592667834933,6.925281235920358e+38
3103.4696791012348,7.20520082044596e+38
3105.348963589783,6.536794167869893e+38
3107.2305254326816,6.5577741709954626e+38
3109.114368772055,6.712505383800822e+38
3111.0004977600797,6.6662393126213025e+38
3112.8889165590126,7.318595088259265e+38
3114.779629341224,7.238989417834658e+38
3116.672640289227,6.975254220658617e+38
3118.567953595709,7.457623423617919e+38
3120.4655734635603,7.329878842835141e+38
3122.3655041059105,7.188101551199579e+38
3124.267749746153,7.069682029681282e+38
3126.1723146179816,6.873736621854881e+38
3128.0792029654185,6.331699265622959e+38
3129.9884190428493,6.666228291101896e+38
3131.89996711505,7.167572476062817e+38
3133.8138514572233,6.609691547163493e+38
3135.7300763550274,7.0263850474707e+38
3137.6486461046093,6.677434875451621e+38
3139.5695650126368,6.160917322774068e+38
3141.4928373963307,6.249309537175762e+38
3143.4184675834967,6.820579779752766e+38
3145.346459912559,6.748503318480789e+38
3147.2768187325914,6.563598447052969e+38
3149.2095484033507,5.56032168294479e+38
3151.144653295309,5.3375799166851634e+38
3153.082137789689,5.4612079251962224e+38
3155.022006278494,6.0200580531692954e+38
3156.964263164541,5.78948479959661e+38
3158.9089128614974,5.260125534398025e+38
3160.855959793912,5.318012988001753e+38
3162.8054083972484,5.9181387679400495e+38
3164.7572631179187,4.851535395618055e+38
3166.7115284133192,5.753962715950842e+38
3168.6682087518616,5.555334563524355e+38
3170.627308613009,5.232355562667436e+38
3172.5888324873094,6.088880966376363e+38
3174.55278487643,4.9836050431990666e+38
3176.5191702931925,5.776087662272093e+38
3178.4879932616054,5.113271974511512e+38
3180.4592583169006,4.332360871287187e+38
3182.4329700055687,4.7434760804188345e+38
3184.409132885393,4.683137094799738e+38
3186.387751525483,4.897737849864637e+38
3188.368830506313,4.94772156411728e+38
3190.3523744197546,4.793853314062915e+38
3192.3383878691143,5.143209132192384e+38
3194.3268754691667,4.6935778177080604e+38
3196.317841846193,4.907870038987753e+38
3198.311291638015,5.613450329349784e+38
3200.307229494031,5.9398933535108634e+38
3202.305660075254,5.443649764764886e+38
3204.306588054345,5.266621920746351e+38
3206.3100181156515,5.964234481627937e+38
3208.315954955244,6.100826809134058e+38
3210.3244032809516,4.7705862292723035e+38
3212.3353678123995,5.803179018519451e+38
3214.3488532810466,5.151105335531512e+38
3216.3648644302207,5.844539654382526e+38
3218.383406015158,6.147699315788087e+38
3220.4044828030396,6.20910439228561e+38
3222.428099573028,6.503896461259563e+38
3224.4542611163056,6.1331206033259686e+38
3226.482972236114,7.29555230823474e+38
3228.5142377477882,7.143211467802426e+38
3230.5480624787992,6.571948033319269e+38
3232.5844512687895,8.007972154215782e+38
3234.6234089696104,8.163846757832189e+38
3236.6649404453647,7.991141375534469e+38
3238.709050572442,7.936477108586224e+38
3240.755744239557,8.514864533885898e+38
3242.8050263477908,8.030042660492631e+38
3244.85690181063,8.22530650572058e+38
3246.9113755540043,8.459056584057703e+38
3248.9684525163257,8.330453741734146e+38
3251.0281376485314,9.052179685936488e+38
3253.090435914118,9.666566522992532e+38
3255.1553522891877,8.789143340355161e+38
3257.222891762483,9.693161168632394e+38
3259.29305933543,9.660283762159026e+38
3261.365860022177,9.206529949593486e+38
3263.441298849637,1.0072925618709513e+39
3265.519380857525,9.276404468552161e+38
3267.6001110984034,9.407368467898136e+38
3269.683494637719,1.037891478706733e+39
3271.769536553845,1.017729414152571e+39
3273.8582419381237,1.0912647645796779e+39
3275.9496158949073,9.984327967632469e+38
3278.0436635415986,1.1484870498954955e+39
3280.140390008692,1.0542348639891921e+39
3282.23980043982,1.0916541614445332e+39
3284.341899991789,1.1193045365345294e+39
3286.4466938346254,1.1090074089696917e+39
3288.554187151619,1.1832678439360736e+39
3290.664385139359,1.1230720168305844e+39
3292.777293007787,1.1658938728063547e+39
3294.89291598023,1.1464396121749526e+39
3297.0112592934506,1.1644617233644677e+39
3299.132328197684,1.165683508747579e+39
3301.256127956687,1.1686856205032818e+39
3303.38266384778,1.1983123309350464e+39
3305.511941161887,1.1703136578795876e+39
3307.643965203585,1.087866837349541e+39
3309.778741291145,1.2626953240823617e+39
3311.916274756574,1.1616690288498615e+39
3314.056570945666,1.1106566255023979e+39
3316.1996352180404,1.195780989773096e+39
3318.3454729471887,1.2036135398465739e+39
3320.4940895205204,1.2202331166045617e+39
3322.645490339408,1.2300902553503352e+39
3324.7996808192306,1.2119343479686964e+39
3326.9566663894198,1.2546974541427826e+39
3329.116452493508,1.2418610609752055e+39
3331.2790445891696,1.2591944799584687e+39
3333.444448148271,1.2052562658150585e+39
3335.6126686569155,1.213778458406259e+39
3337.783711615487,1.2237139781992905e+39
3339.957582538702,1.2749871931562667e+39
3342.1342869556497,1.3375544988067778e+39
3344.313830409845,1.2899570549063355e+39
3346.4962184592728,1.3284954501363893e+39
3348.6814566764333,1.346997578417584e+39
3350.8695506483928,1.3038335837239923e+39
3353.0605059768304,1.3778139182497882e+39
3355.2543282780834,1.4171060325226683e+39
3357.4510231831996,1.312051157177463e+39
3359.650596337981,1.3729023677593918e+39
3361.853053403035,1.3795822969016597e+39
3364.0584000538247,1.3919783435821525e+39
3366.266641980711,1.3762595224599037e+39
3368.4777848890085,1.5634043106789257e+39
3370.6918344990304,1.358716193886051e+39
3372.9087965461413,1.3910361595682604e+39
3375.1286767808024,1.5115203720949644e+39
3377.3514809686244,1.5538956006604713e+39
3379.577214890417,1.3760597063779402e+39
3381.8058843422386,1.418733771177158e+39
3384.0374951354456,1.5412395981637352e+39
3386.272053096746,1.546788729738467e+39
3388.5095640682443,1.531065048220527e+39
3390.7500339075,1.502003096605058e+39
3392.9934684875734,1.512179707700841e+39
3395.2398736970767,1.5494908867584464e+39
3397.4892554402295,1.593243851335726e+39
3399.7416196369077,1.5629671207751593e+39
3401.9969722226947,1.597178036348181e+39
3404.255319148936,1.5933178885023757e+39
3406.51666638279,1.6212177444194536e+39
3408.781019907281,1.5323454064100536e+39
3411.0483857213517,1.6173806327164765e+39
3413.318769839915,1.6288634050843094e+39
3415.5921782939117,1.6171254972998552e+39
3417.8686171303575,1.5285158095757314e+39
3420.148092412401,1.517774669047367e+39
3422.4306102193777,1.6580253844804323e+39
3424.7161766468603,1.552398648776486e+39
3427.004797806717,1.587779338756128e+39
3429.2964798271632,1.600637188459494e+39
3431.591228852819,1.5452604114301173e+39
3433.8890510447604,1.5521991471985914e+39
3436.1899525805784,1.558879219264798e+39
3438.4939396544314,1.5388092583100508e+39
3440.8010184771015,1.5494992493422042e+39
3443.111195276051,1.4909166949114594e+39
3445.4244762954795,1.6433825338986638e+39
3447.7408677963763,1.6449940026204785e+39
3450.060376056581,1.5570589572167104e+39
3452.3830073708373,1.6178342736317895e+39
3454.708768050853,1.483237325734819e+39
3457.0376644253533,1.5659918669142117e+39
3459.369702840142,1.6212897765626207e+39
3461.7048896581564,1.4658055798745652e+39
3464.0432312595262,1.441065379497204e+39
3466.384734041631,1.3941257807377536e+39
3468.729404419161,1.348439313790873e+39
3471.0772488241723,1.3318357397654034e+39
3473.4282737061476,1.3617130205664147e+39
3475.782485532055,1.4120245487447838e+39
3478.1398907864072,1.2776443225479955e+39
3480.5004959713206,1.3832185171319875e+39
3482.8643076065755,1.2634988503221131e+39
3485.231332229677,1.3264667095980133e+39
3487.601576395912,1.2226094390553452e+39
3489.9750466784158,1.2208123737563722e+39
3492.3517496682266,1.2547348221622052e+39
3494.731691974349,1.2260316325086272e+39
3497.1148802238154,1.1216584806987525e+39
3499.5013210617485,1.181348466741889e+39
3501.8910211514217,1.1881672617790002e+39
3504.2839871743204,1.1894016618895446e+39
3506.6802258302064,1.1453815148029448e+39
3509.0797438371783,1.213754036253334e+39
3511.4825479317365,1.1391242559625635e+39
3513.888644868844,1.1936173273172145e+39
3516.298041421991,1.0856332702664504e+39
3518.710744383258,1.1319979012693152e+39
3521.1267605633802,1.173860629154608e+39
3523.546096791811,1.0820654430999966e+39
3525.968759916787,1.0593936653828924e+39
3528.394756805391,1.006776054851103e+39
3530.8240943436194,1.0608306497882146e+39
3533.2567794364454,1.0524070511519194e+39
3535.6928190078843,1.0678861666395105e+39
3538.1322200010613,1.0032516795970135e+39
3540.5749893782745,9.036024441946662e+38
3543.0211341210647,9.385346297270993e+38
3545.4706612302784,8.904085469680846e+38
3547.9235777261356,9.553351223917215e+38
3550.3798906482994,9.429248577891955e+38
3552.8396070559393,9.088718331965208e+38
3555.302734027802,8.437141325637101e+38
3557.769278662279,9.131196992162152e+38
3560.2392480774706,8.820076486463583e+38
3562.7126494112613,8.79989190737294e+38
3565.189489821384,8.9835451355054e+38
3567.6697764854885,8.799507676777918e+38
3570.1535166012136,8.23118376326156e+38
3572.640717386256,8.390629726515168e+38
3575.1313860784385,9.494006833198082e+38
3577.6255299357813,9.064503838557444e+38
3580.1231562365742,8.60263897017583e+38
3582.6242722794445,8.819958483102855e+38
3585.1288853834294,9.034917429701706e+38
3587.6370028880474,8.830942023141868e+38
3590.1486321533707,9.04435129431571e+38
3592.6637805600963,8.368650258087451e+38
3595.182455509617,9.4346623164065e+38
3597.7046644240972,9.057214802807758e+38
3600.230414746544,8.96573663157418e+38
3602.7597139408786,9.180649002921036e+38
3605.292569492014,9.309641467283326e+38
3607.8289889059256,9.444403195038209e+38
3610.3689797097263,9.51867989887598e+38
3612.9125494517407,9.569958610394238e+38
3615.45970570158,9.384909294830188e+38
3618.010456050218,9.746558085633972e+38
3620.564808110065,9.680431867312283e+38
3623.122769515045,9.458542332922664e+38
3625.68434792067,8.771663946963616e+38
3628.249551004118,9.764826497383573e+38
3630.8183864643092,8.7564401766184e+38
3633.390862021982,8.621865892689644e+38
3635.9669854197723,8.517208481097973e+38
3638.5467644222895,8.719407614544511e+38
3641.130206816196,8.461448950797712e+38
3643.7173204102824,8.599636278093534e+38
3646.3081130355513,8.668744155301257e+38
3648.9025925452916,8.46501375074664e+38
3651.500766815161,8.310588141326165e+38
3654.102643743263,8.3536370983489e+38
3656.7082312502284,8.03247683751556e+38
3659.317537279297,7.122010258074197e+38
3661.9305697963964,7.076807916528288e+38
3664.5473367902227,6.883947360558585e+38
3667.1678462723235,7.325966069648785e+38
3669.792106277179,7.15970990434595e+38
3672.420124862284,7.339803253133151e+38
3675.05191010823,6.371941900356361e+38
3677.687470118789,6.7072922662800544e+38
3680.3268130209963,5.766816488358172e+38
3682.969946965233,6.666930432233095e+38
3685.6168801253107,6.2134043795593796e+38
3688.2676206985575,6.172095362825296e+38
3690.9221769059,5.180919936800491e+38
3693.5805569919476,5.773356914354245e+38
3696.2427692250826,6.099431779660795e+38
3698.90882189754,5.4257662392818834e+38
3701.5787233254982,5.268080154039148e+38
3704.2524818491625,5.880491612826495e+38
3706.9301058328547,5.054368940020196e+38
3709.611603665096,5.896536494215589e+38
3712.2969837587007,5.085467919636251e+38
3714.986254550858,5.5323037479571e+38
3717.679424503225,5.364833712934039e+38
3720.3765021020126,5.652196235482267e+38
3723.077495858076,4.861514404283918e+38
3725.7824143070043,5.239935109295184e+38
3728.491266009209,5.048523473688788e+38
3731.2040595500166,5.492864013441301e+38
3733.920803539757,6.245743280688567e+38
3736.641506613855,5.909356817254142e+38
3739.366177432925,6.150131702409576e+38
3742.0948246828575,6.462320776811539e+38
3744.827457074915,6.048359130698336e+38
3747.564083345825,6.528143191681964e+38
3750.304712257871,6.425123476199402e+38
3753.0493525989864,6.517260392676389e+38
3755.798013182851,7.003907700430295e+38
3758.5507028489815,7.034601243257391e+38
3761.307430462829,7.659885082166327e+38
3764.0682049158727,6.704953067611939e+38
3766.8330351257177,8.287945498211211e+38
3769.6019300361877,7.864887349821271e+38
3772.3748986174246,7.869781270432795e+38
3775.1519498659823,8.336565816458177e+38
3777.9330928049267,9.014632998682815e+38
3780.718336483932,8.558559789446009e+38
3783.50768997938,8.247566123076457e+38
3786.3011623944567,9.819262732640982e+38
3789.098762859254,9.436449003793867e+38
3791.900500530866,9.652291644992579e+38
3794.706384593492,1.14072701412925e+39
3797.516424258535,1.122009202139315e+39
3800.3306287647024,1.0863098489023826e+39
3803.1490073781088,1.1406509928598956e+39
3805.9715693923768,1.112808910926155e+39
3808.7983241287375,1.2263520060214456e+39
3811.629280936136,1.1475455186675925e+39
3814.4644491913336,1.1466068400860806e+39
3817.3038382990094,1.2576192134481531e+39
3820.1474576918667,1.1921839526453077e+39
3822.995316830737,1.2514994076552887e+39
3825.847425204683,1.3329651481171456e+39
3828.7037923311063,1.3948303251238258e+39
3831.5644277558526,1.258797591623968e+39
3834.429341053318,1.4075291673547828e+39
3837.298541826554,1.4339584972850703e+39
3840.172039707379,1.3608188157410721e+39
3843.049844356481,1.3899718896702778e+39
3845.931965463531,1.4034303935364513e+39
3848.8184127472864,1.407944024800196e+39
3851.7091959557056,1.4348598054523618e+39
3854.6043248660526,1.4125159778553276e+39
